mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,CO_Embed2_Dist_tau_d_expfit_meandiff,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,DN_HistogramMode_10,DN_HistogramMode_5,DN_OutlierInclude_n_001_mdrmd,DN_OutlierInclude_p_001_mdrmd,FC_LocalSimple_mean1_tauresrat,FC_LocalSimple_mean3_stderr,IN_AutoMutualInfoStats_40_gaussian_fmmi,MD_hrv_classic_pnn40,PD_PeriodicityWang_th0_01,SB_BinaryStats_diff_longstretch0,SB_BinaryStats_mean_longstretch1,SB_MotifThree_quantile_hh,SB_TransitionMatrix_3ac_sumdiagcov,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SP_Summaries_welch_rect_area_5_1,SP_Summaries_welch_rect_centroid,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,eb,eblc,data
442.0856992499906,192.96309556335544,167.77374461531318,7672.0,3.101535854959724,5730.0,1.9081441083027888,2866.0,0.9926238271613192,9.578967868779088,-0.10274315959270848,0.06903660133200862,-0.44051887516099186,0.22176966531612907,0.6542187115588719,0.9605243479964471,16.0,0.4383573565497351,1718.0,0.7902547169999563,0.00010000791536428005,0.9999541773187628,0.12251097294576524,0.1844974886448851,1.0638373060834947,0.08519715285325731,0.613428791232091,0.0865590167970058,0.8748523588959182,8.004606074828109,-35.92459720605577,0.1270067320221406,402.0,143.0,0.9631771019392369,-0.014282563469378805,-0.18799513622048525,0.22613226521050822,-0.23288830387363668,0.10172997367431358,0.0009852216748768472,0.13294098951990982,40.0,0.0015984955336154209,1947.0,2964.0,1540.0,1.1166875674596761,0.023333333333333338,0.72,0.62,0.9920644837944407,0.002684466378800049,1.0,144.0,0.9217601862551371,3.6278121379262637e-09,17.64197704301456,-44.9009804211048,0.9072580488150395,5.511562620312044,2.247720787273977e-09,25.0,116.0,7.0,swing,weather
444.44813888509634,153.6989754406309,354.18319027208054,5612.0,3.8016195118650162,5470.0,3.81354635299283,5543.0,0.9930053867174315,9.522703669539304,-0.010826168090789979,0.07632491156429484,-0.47057024396236175,0.31780468893333697,0.7329679428187126,0.8853577308070327,12.0,0.4247447895633625,2148.0,0.9871265686903843,0.00010002300829628746,0.9999541773187628,0.07088152971435205,0.8517895575194614,1.0466125811204603,0.06382650860662871,0.4679368990086381,0.053720021615584236,0.9474395729394143,3.988494386398212,-35.52000738808144,0.14632135848798528,533.0,141.0,0.7199807161323307,-0.02214794428574573,0.34261719088691045,0.8892824628408555,-0.015137269650244423,-0.29842045881910495,0.0011614401858304297,0.14367379572938832,40.0,0.0015984955336154209,3292.0,5023.0,2783.0,1.112245501767163,0.006944444444444444,0.86,0.88,0.9913248211522833,0.0023009711818286135,1.0,144.0,0.9388669383894516,4.234199414739764e-09,-12.42693369408648,-29.585858998484472,0.8866413035443103,3.887849305692517,0.0,2.0,51.0,10.0,swing,weather
449.9546833131581,443.620457689914,202.23402615973808,499.0,2.879612341590307,357.0,2.14086953293592,429.0,0.9994245904813773,9.936881967887738,-0.00019079701769096394,3.641879951332757e-07,-0.499999997131508,0.24999999713403578,0.9187082476766437,0.9996098010236387,2.0,0.23000083610529728,1014.0,0.9993576989206252,0.0012372133976271693,0.9999541773187628,0.062250252879389484,0.00038832261576707706,0.998849610208077,1.820864030060626e-07,0.49138894831983443,-0.00015105753180677336,0.9628437436971744,61.2345803697455,-3.300394274910643,0.05093706310896237,1921.0,6963.0,1.5964961735932799,-0.0024196334589262035,1.160628904509811,1.3335059476708075,-0.6556976306882287,0.716340729597593,0.000279876854184159,0.035708029478820076,40.0,9.402914903620122e-05,0.0,2.0,4922.0,1.101199893273553,0.16666666666666669,0.88,0.86,0.9993426070164096,0.00038349519697143555,1.0,144.0,0.9921515286359747,1.0609708970761898e-10,84.78268230480172,27.098130829513345,0.9479472094127784,5.402300274453967,5.932010660458786e-09,140.0,68.0,15.0,swing,weather
438.42806810290796,150.9913310965213,0.00021728916736141884,416.0,0.04689805092903776,479.0,1.2783014845480032e-09,8934.0,0.9997179391380029,9.969003938175014,-0.15574165874477996,0.5663983663536084,-0.4999999999999812,0.5307421904872628,0.9593881898330443,0.9999999999987598,1.0,0.002167230856537496,1064.0,0.00020342220827389065,0.0002033932229047636,0.9999541773187628,1.4130486114773737e-19,1.8141473936173656e-07,0.9994360374149774,0.36536604189023625,0.4913888888887227,-0.00014154560287500347,0.9901068741510111,81.91491451799571,5.537454750478058e-07,0.0,2315.0,7521.0,1.600884622883172,3.454493183992546e-11,-0.05772671851640184,-0.346361110852208,-0.7438416698006769,0.7440297104174501,0.00025680534155110427,9.192611265028059e-07,3.0,0.0,0.0,1.0,5317.0,1.1003373760930233,0.16666666666666669,0.14,0.24,0.9996295303425705,0.00038349519697143555,1.0,144.0,0.9999999999994863,1.8656447553901325e-33,103.1261363627004,-2.9476535568271212e-08,0.3003053966838352,1.5825805139676075,0.0003665535910234441,127.0,3.0,20.0,swing,weather
435.5892314760252,27.720632146999964,0.000217309147605399,422.0,0.046898092006183445,8789.0,3.2342154478648064e-09,8775.0,0.9997179391779598,9.969003955204961,-0.23137887497322818,0.8127669602497859,-0.49987491794248706,0.6956838565373201,0.9593881903245154,0.9999999999928689,1.0,0.002871291525856653,1064.0,0.022843615940942245,0.022843607266748445,0.9999541773187628,1.4556221263564896e-18,3.153254693140494e-06,0.9994360377163234,1.002271719481565,1.3433520549892817,-0.00014198392912978758,0.9901068740677708,81.91491451774546,-8.779994287035838e-06,0.0,2315.0,7521.0,1.600884622883172,3.4549248993532713e-11,0.1154512153013753,1.385442446687151,-0.7438416698006769,0.7440297104174501,0.00025680534155110427,2.252837681060238e-06,2.0,0.0,0.0,1.0,5317.0,1.1003373760930233,0.16666666666666669,0.14,0.24,0.9996295308809945,0.00038349519697143555,1.0,144.0,0.999999999997201,5.537188536028983e-32,103.12613634119181,-7.790760985452442e-08,0.08406287544245064,1.508438271066746,0.0003589872614027101,109.0,22.0,25.0,swing,weather
366.518121048668,15.923233545210708,0.0002173205906703113,419.0,0.046898102133761554,116.0,3.170023986012868e-09,1876.0,0.9997179394463422,9.969003947015036,-0.7091634443320651,2.359832973047217,-0.7949008476739542,2.8914989395700803,0.9593881910251896,0.9999999999886566,1.0,0.016310142328419996,1064.0,0.02576603902945474,0.025766011590637107,0.9999541773187628,1.4306209467202704e-18,6.292857636821738e-07,0.9994360384340769,1.1537441984607602,1.5794496124597945,-0.00014171880727410565,0.9901068749736784,81.91491447293613,-5.5565968799372586e-06,0.0,2315.0,7521.0,1.600884622883172,-3.455802458059108e-11,-0.057725244192782764,-0.6927205526696498,0.7440297104174501,-0.7438416698006769,0.00025680534155110427,2.6490946477860097e-06,3.0,0.0,0.0,10634.0,5318.0,1.1003373760930233,0.16666666666666669,0.14,0.24,0.9996295306298587,0.00038349519697143555,1.0,144.0,0.999999999995251,1.4863246033513673e-31,-103.12613611323684,-4.900350820810623e-08,-0.4546803258058757,1.4945480580633432,0.02567082205989546,8.0,65.0,30.0,swing,weather
363.86330851382354,17.32573693607294,0.0002173145687377545,417.0,0.046898185606985665,316.0,6.261688114848549e-09,512.0,0.9997179398063645,9.969003942944632,-0.7268096889870049,2.5022035275206473,-0.8121090259159627,3.040070426246602,0.9593881913588266,0.9999999999890228,1.0,0.00235796879149518,1064.0,0.000511213274221721,0.0005111476000767006,0.9999541773187628,3.013632262495094e-18,8.141194986494749e-07,0.9994360395533333,1.0303721649724327,1.467054696396848,-0.00014102220308424477,0.9901068761037572,81.91491457812548,-2.714011281202625e-06,0.0,2315.0,7521.0,1.600884622883172,-3.455692027706086e-11,7.816978818686593e-07,7.81697881757637e-07,0.7440297104174501,-0.7438416698006769,0.00025680534155110427,2.5530981565461963e-06,3.0,0.0,0.0,10634.0,5318.0,1.1003373760930233,0.16666666666666669,0.14,0.24,0.9996295309223001,0.00038349519697143555,1.0,144.0,0.999999999995531,1.404945151433537e-31,-103.1261363619136,1.2705239350158317e-07,-0.4652877758945721,1.4544046436387403,0.0005214974228123781,14.0,120.0,40.0,swing,weather
363.0751643559232,17.75349727911268,0.00021730993487441286,414.0,0.04689805865800567,8858.0,7.38987795406037e-09,592.0,0.9997179401096992,9.96900392748355,-0.03534210792284436,0.012384492337941123,-0.5000000000001169,0.2500000000001169,0.9593881870417545,0.9999999999902182,1.0,0.04350328248096919,1064.0,0.9617594171949344,0.00010007272995229356,0.9999541773187628,2.4365761257833695e-17,1.035955358910037e-05,0.9994360403682034,0.007238372054033784,0.49138888888912524,-0.00014120939769662416,0.9901068723353138,81.91491442880117,-3.66348384185624e-07,0.0,2315.0,7521.0,1.600884622883172,-3.454572737818605e-11,1.0418884651327194e-07,1.0418884651327194e-07,0.7440297104174501,-0.7438416698006769,0.00025680534155110427,1.5941067689354084e-06,14.0,0.0,0.0,10634.0,5318.0,1.1003373760930233,0.16666666666666669,0.14,0.24,0.9996295322007318,0.00038349519697143555,1.0,144.0,0.9999999999956325,1.3478638083846554e-31,-103.12613657309018,-9.770421399403912e-08,0.8023624084033674,1.5762286897136175,0.0015288939244898492,9.0,61.0,50.0,swing,weather
361.9070138174504,18.397098595033132,0.00021730700366194566,418.0,0.04689808160669395,10219.0,3.3704543734420188e-09,928.0,0.9997179388600986,9.969003937233945,-0.2924080974764275,1.4192595400760768,-0.5000000000001047,1.3579146999499287,0.9593881897675153,0.9999999999915663,1.0,0.02179199138076423,1064.0,0.0006049732120584672,0.0006046202367486103,0.9999541773187628,9.508183203192107e-19,9.350407071534426e-08,0.9994360369642084,0.928311667387689,1.4154367969541921,-0.00014041792502259297,0.9901068739872624,81.91491452093607,7.080958215745088e-07,0.0,2315.0,7521.0,1.600884622883172,-3.4552901990461206e-11,-2.0470030429968014e-07,-2.0470030437369502e-07,0.7440297104174501,-0.7438416698006769,0.00025680534155110427,2.7297463074232533e-06,1.0,0.0,0.0,10634.0,5318.0,1.1003373760930233,0.16666666666666669,0.14,0.24,0.9996295306795376,0.00038349519697143555,1.0,144.0,0.9999999999957836,1.2566143531664035e-31,-103.12613636782116,-8.739420656962201e-10,-0.050363178718960525,1.6776921510907987,0.00039003718616481553,123.0,144.0,65.0,swing,weather
365.9376592819024,16.224828346160084,0.00021733555925203263,418.0,0.0468980252864073,1326.0,9.300392868056943e-09,5607.0,0.9997179393207873,9.969003973603456,-0.01372734154971554,0.001880774120193369,-0.5000000000001256,0.25000000000012557,0.9593881889395446,0.9999999999957276,1.0,0.0910777725927679,1064.0,0.9863194444086726,0.00010004320022583208,0.9999541773187628,1.945848866707466e-16,1.623382930230632e-05,0.9994360376973659,0.000997719292046566,0.4913888888889684,-0.00014129326712995503,0.990106860113546,81.91491439752488,-7.37088062757285e-06,0.0,2315.0,7521.0,1.600884622883172,-3.454493778663845e-11,-0.05772473345337829,2.1263072383925774e-06,0.7440297104174501,-0.7438416698006769,0.00025680534155110427,1.080387988247733e-06,36.0,0.0,0.0,10634.0,5318.0,1.1003373760930233,0.16666666666666669,0.14,0.24,0.9996295305271105,0.00038349519697143555,1.0,144.0,0.999999999995139,1.6297770788129463e-31,-103.1261363234688,-1.2843829368556507e-06,0.9221093040373517,3.993196695953907,0.0016624486480851797,26.0,125.0,80.0,swing,weather
436.964320133664,268.58531393205016,45.7424755093638,5816.0,2.1377578455459254,6935.0,1.6894380647863154,6887.0,0.9766721890954925,8.761052720039523,-0.2361027113213952,0.06121143567709958,-0.568829916487245,0.326774514792851,0.5342951149536698,0.9089379262409126,294.0,0.5955283435682263,261.0,0.6928583689296604,0.0001001279996514773,0.9999541773187628,0.10205299801256147,0.09149562665372679,1.028026862233992,0.08155082169130026,0.6978417354653264,0.07391070261839239,0.6688510754898658,5.16990156587432,-141.0267140144318,0.19133403384727646,189.0,101.0,0.633774154276207,-0.003776120480120603,-0.387702602774219,-0.7427438192392162,-0.576250470101542,-0.3543625423091388,0.001277139208173691,0.22567160593296787,40.0,0.13709449929478137,139.0,4.0,488.0,1.2746689260562034,0.02564102564102564,0.28,0.4,0.9778507111786164,0.00345145677274292,1.0,144.0,0.7694975122068328,3.2844832490377305e-09,13.713201407825544,-34.47353890462289,0.8904813667901574,5.355053085938535,0.29764187847436296,29.0,68.0,0.01,sz,weather
