compression,eb,mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,data,te,TFE
SZ,0.8,-3.1677455115478392,-8.74562873178234,44.841540762978205,3930.0,0.18254286511988638,-8.0,2.541095905053412,-1522.0,-0.04079733923777484,-1.9922942647051611,-0.169917204794011,0.0423415345932708,-0.06056484800385892,0.08263622706449128,-0.19384599678835235,-0.14559809049076444,-266.0,0.14256125542162545,1313.0,-0.18662336167094984,-1.8541486684999956e-06,-4.0712454618785365e-05,0.2675930353264322,0.0943599821782521,-0.04071808207498817,0.049800672356797,0.12238537552412115,0.0443629230786418,-0.1894438911208597,-13.963241388059508,-318.58908793940174,0.0,0.0,-0.27535062865836146,2.1435042201532663e-08,18.367942429862367,-27.37122763433059,-0.0623826155762901,-0.918802108033935,-0.24998305490420883,8.0,3.0,ettm1,0.2118414640426635,0.6585865884566393
SZ,0.8,-3.1677455115478392,-8.74562873178234,44.841540762978205,3930.0,0.18254286511988638,-8.0,2.541095905053412,-1522.0,-0.04079733923777484,-1.9922942647051611,-0.169917204794011,0.0423415345932708,-0.06056484800385892,0.08263622706449128,-0.19384599678835235,-0.14559809049076444,-266.0,0.14256125542162545,1313.0,-0.18662336167094984,-1.8541486684999956e-06,-4.0712454618785365e-05,0.2675930353264322,0.0943599821782521,-0.04071808207498817,0.049800672356797,0.12238537552412115,0.0443629230786418,-0.1894438911208597,-13.963241388059508,-318.58908793940174,0.0,0.0,-0.27535062865836146,2.1435042201532663e-08,18.367942429862367,-27.37122763433059,-0.0623826155762901,-0.918802108033935,-0.24998305490420883,8.0,3.0,ettm1,0.2118414640426635,0.6498998620387708
PMC,0.01,-3.8792276058075e-09,-0.0006553987706698905,-0.13748393206905618,0.0,5.759597480392564e-05,0.0,6.296208421630034e-05,0.0,2.03432927332603e-05,0.0011233426947647729,-0.0010582714385081009,-4.4477351369999734e-05,-0.0017639147158198254,0.0015200571220332082,3.205578975007395e-05,7.245849494896817e-05,-18.0,-0.00032131574033927857,0.0,-6.839080435305789e-08,-9.65287418499999e-07,0.0,-5.213265274700216e-06,1.725655653750011e-05,-5.624384686164774e-05,-0.000140329775265,0.001331925634672937,-3.860112091510007e-05,5.567211634882607e-05,0.0005843982071098708,0.07398411279228867,0.0,0.0,-1.2277075740807497e-05,2.9960636683741857e-13,-0.0032249447772585427,-0.0034728315804812837,0.0003401199101663588,0.011208513569209266,-0.0001489961814754026,1.0,0.0,ettm1,0.0013841731706634,-0.0035223945213164
PMC,0.01,-3.8792276058075e-09,-0.0006553987706698905,-0.13748393206905618,0.0,5.759597480392564e-05,0.0,6.296208421630034e-05,0.0,2.03432927332603e-05,0.0011233426947647729,-0.0010582714385081009,-4.4477351369999734e-05,-0.0017639147158198254,0.0015200571220332082,3.205578975007395e-05,7.245849494896817e-05,-18.0,-0.00032131574033927857,0.0,-6.839080435305789e-08,-9.65287418499999e-07,0.0,-5.213265274700216e-06,1.725655653750011e-05,-5.624384686164774e-05,-0.000140329775265,0.001331925634672937,-3.860112091510007e-05,5.567211634882607e-05,0.0005843982071098708,0.07398411279228867,0.0,0.0,-1.2277075740807497e-05,2.9960636683741857e-13,-0.0032249447772585427,-0.0034728315804812837,0.0003401199101663588,0.011208513569209266,-0.0001489961814754026,1.0,0.0,ettm1,0.0013841731706634,-9.362558199315442e-05
PMC,0.01,-3.8792276058075e-09,-0.0006553987706698905,-0.13748393206905618,0.0,5.759597480392564e-05,0.0,6.296208421630034e-05,0.0,2.03432927332603e-05,0.0011233426947647729,-0.0010582714385081009,-4.4477351369999734e-05,-0.0017639147158198254,0.0015200571220332082,3.205578975007395e-05,7.245849494896817e-05,-18.0,-0.00032131574033927857,0.0,-6.839080435305789e-08,-9.65287418499999e-07,0.0,-5.213265274700216e-06,1.725655653750011e-05,-5.624384686164774e-05,-0.000140329775265,0.001331925634672937,-3.860112091510007e-05,5.567211634882607e-05,0.0005843982071098708,0.07398411279228867,0.0,0.0,-1.2277075740807497e-05,2.9960636683741857e-13,-0.0032249447772585427,-0.0034728315804812837,0.0003401199101663588,0.011208513569209266,-0.0001489961814754026,1.0,0.0,ettm1,0.0013841731706634,-0.0001184833944568
PMC,0.01,-3.8792276058075e-09,-0.0006553987706698905,-0.13748393206905618,0.0,5.759597480392564e-05,0.0,6.296208421630034e-05,0.0,2.03432927332603e-05,0.0011233426947647729,-0.0010582714385081009,-4.4477351369999734e-05,-0.0017639147158198254,0.0015200571220332082,3.205578975007395e-05,7.245849494896817e-05,-18.0,-0.00032131574033927857,0.0,-6.839080435305789e-08,-9.65287418499999e-07,0.0,-5.213265274700216e-06,1.725655653750011e-05,-5.624384686164774e-05,-0.000140329775265,0.001331925634672937,-3.860112091510007e-05,5.567211634882607e-05,0.0005843982071098708,0.07398411279228867,0.0,0.0,-1.2277075740807497e-05,2.9960636683741857e-13,-0.0032249447772585427,-0.0034728315804812837,0.0003401199101663588,0.011208513569209266,-0.0001489961814754026,1.0,0.0,ettm1,0.0013841731706634,-0.0001810654187769
PMC,0.01,-3.8792276058075e-09,-0.0006553987706698905,-0.13748393206905618,0.0,5.759597480392564e-05,0.0,6.296208421630034e-05,0.0,2.03432927332603e-05,0.0011233426947647729,-0.0010582714385081009,-4.4477351369999734e-05,-0.0017639147158198254,0.0015200571220332082,3.205578975007395e-05,7.245849494896817e-05,-18.0,-0.00032131574033927857,0.0,-6.839080435305789e-08,-9.65287418499999e-07,0.0,-5.213265274700216e-06,1.725655653750011e-05,-5.624384686164774e-05,-0.000140329775265,0.001331925634672937,-3.860112091510007e-05,5.567211634882607e-05,0.0005843982071098708,0.07398411279228867,0.0,0.0,-1.2277075740807497e-05,2.9960636683741857e-13,-0.0032249447772585427,-0.0034728315804812837,0.0003401199101663588,0.011208513569209266,-0.0001489961814754026,1.0,0.0,ettm1,0.0013841731706634,-0.000163991036813
PMC,0.03,-1.806201410659014e-09,-0.007359886289748374,-0.17080689696531515,0.0,0.00018790384287159512,0.0,0.0007956765829968404,0.0,0.00024003085223001097,0.010208393751895528,0.008074147949089,-0.00010387669613399998,-0.0030060683593347015,0.002634962023561588,0.00042385455943261263,0.0010024788429215947,-70.0,-0.001395515707659778,3.0,-3.8085459219683315e-07,-1.0023683651000077e-06,0.0,-4.030960279149953e-05,0.0003207377578423002,0.0004968943181904439,-0.0002231470598064,-0.0038133488239449065,0.0053056981486484,0.0006812666942024315,0.010487522705524555,0.7040195981503246,0.0,0.0,0.00048002034776717384,-2.4755715029181964e-13,-0.042087538342940434,0.011940570123329053,0.0034512972421507637,0.07718503460609938,0.0006487796059405915,1.0,-1.0,ettm1,0.0046369084157049,-0.0015762654163039
PMC,0.03,-1.806201410659014e-09,-0.007359886289748374,-0.17080689696531515,0.0,0.00018790384287159512,0.0,0.0007956765829968404,0.0,0.00024003085223001097,0.010208393751895528,0.008074147949089,-0.00010387669613399998,-0.0030060683593347015,0.002634962023561588,0.00042385455943261263,0.0010024788429215947,-70.0,-0.001395515707659778,3.0,-3.8085459219683315e-07,-1.0023683651000077e-06,0.0,-4.030960279149953e-05,0.0003207377578423002,0.0004968943181904439,-0.0002231470598064,-0.0038133488239449065,0.0053056981486484,0.0006812666942024315,0.010487522705524555,0.7040195981503246,0.0,0.0,0.00048002034776717384,-2.4755715029181964e-13,-0.042087538342940434,0.011940570123329053,0.0034512972421507637,0.07718503460609938,0.0006487796059405915,1.0,-1.0,ettm1,0.0046369084157049,-0.0012686778409666
PMC,0.03,-1.806201410659014e-09,-0.007359886289748374,-0.17080689696531515,0.0,0.00018790384287159512,0.0,0.0007956765829968404,0.0,0.00024003085223001097,0.010208393751895528,0.008074147949089,-0.00010387669613399998,-0.0030060683593347015,0.002634962023561588,0.00042385455943261263,0.0010024788429215947,-70.0,-0.001395515707659778,3.0,-3.8085459219683315e-07,-1.0023683651000077e-06,0.0,-4.030960279149953e-05,0.0003207377578423002,0.0004968943181904439,-0.0002231470598064,-0.0038133488239449065,0.0053056981486484,0.0006812666942024315,0.010487522705524555,0.7040195981503246,0.0,0.0,0.00048002034776717384,-2.4755715029181964e-13,-0.042087538342940434,0.011940570123329053,0.0034512972421507637,0.07718503460609938,0.0006487796059405915,1.0,-1.0,ettm1,0.0046369084157049,-0.000992672976702
PMC,0.03,-1.806201410659014e-09,-0.007359886289748374,-0.17080689696531515,0.0,0.00018790384287159512,0.0,0.0007956765829968404,0.0,0.00024003085223001097,0.010208393751895528,0.008074147949089,-0.00010387669613399998,-0.0030060683593347015,0.002634962023561588,0.00042385455943261263,0.0010024788429215947,-70.0,-0.001395515707659778,3.0,-3.8085459219683315e-07,-1.0023683651000077e-06,0.0,-4.030960279149953e-05,0.0003207377578423002,0.0004968943181904439,-0.0002231470598064,-0.0038133488239449065,0.0053056981486484,0.0006812666942024315,0.010487522705524555,0.7040195981503246,0.0,0.0,0.00048002034776717384,-2.4755715029181964e-13,-0.042087538342940434,0.011940570123329053,0.0034512972421507637,0.07718503460609938,0.0006487796059405915,1.0,-1.0,ettm1,0.0046369084157049,-0.001766572772271
PMC,0.03,-1.806201410659014e-09,-0.007359886289748374,-0.17080689696531515,0.0,0.00018790384287159512,0.0,0.0007956765829968404,0.0,0.00024003085223001097,0.010208393751895528,0.008074147949089,-0.00010387669613399998,-0.0030060683593347015,0.002634962023561588,0.00042385455943261263,0.0010024788429215947,-70.0,-0.001395515707659778,3.0,-3.8085459219683315e-07,-1.0023683651000077e-06,0.0,-4.030960279149953e-05,0.0003207377578423002,0.0004968943181904439,-0.0002231470598064,-0.0038133488239449065,0.0053056981486484,0.0006812666942024315,0.010487522705524555,0.7040195981503246,0.0,0.0,0.00048002034776717384,-2.4755715029181964e-13,-0.042087538342940434,0.011940570123329053,0.0034512972421507637,0.07718503460609938,0.0006487796059405915,1.0,-1.0,ettm1,0.0046369084157049,-0.004991976909052
PMC,0.05,-1.93961380290375e-09,-0.019338813024480928,-0.3518593526957492,0.0,0.00015795202914148376,0.0,0.0011002816914245095,0.0,0.00043681733064204753,0.022697961777733866,0.006028758038513599,-0.0006034216383275998,-0.007209440020890301,0.007943198148224695,0.0008259205775675849,0.0016710052165613831,-124.0,-0.0016705315943678078,2.0,5.915168865833209e-08,0.0038307574888328997,0.0,-9.413027430290027e-05,0.0005649242744119002,0.0005806076881975653,-0.0006927898240436001,0.0023188924383252263,-0.0018103659057017024,0.0016819179616368585,0.03585053004275096,1.515718946464645,0.0,0.0,0.0013523350054076566,-2.2728627965243103e-12,-0.09502573614258836,0.031106282099621296,0.005930292240007962,0.15017879650742305,0.0010967646916627827,0.0,-2.0,ettm1,0.0075174360536038,-0.0026640908256071
PMC,0.05,-1.93961380290375e-09,-0.019338813024480928,-0.3518593526957492,0.0,0.00015795202914148376,0.0,0.0011002816914245095,0.0,0.00043681733064204753,0.022697961777733866,0.006028758038513599,-0.0006034216383275998,-0.007209440020890301,0.007943198148224695,0.0008259205775675849,0.0016710052165613831,-124.0,-0.0016705315943678078,2.0,5.915168865833209e-08,0.0038307574888328997,0.0,-9.413027430290027e-05,0.0005649242744119002,0.0005806076881975653,-0.0006927898240436001,0.0023188924383252263,-0.0018103659057017024,0.0016819179616368585,0.03585053004275096,1.515718946464645,0.0,0.0,0.0013523350054076566,-2.2728627965243103e-12,-0.09502573614258836,0.031106282099621296,0.005930292240007962,0.15017879650742305,0.0010967646916627827,0.0,-2.0,ettm1,0.0075174360536038,-0.0035168844949174
PMC,0.05,-1.93961380290375e-09,-0.019338813024480928,-0.3518593526957492,0.0,0.00015795202914148376,0.0,0.0011002816914245095,0.0,0.00043681733064204753,0.022697961777733866,0.006028758038513599,-0.0006034216383275998,-0.007209440020890301,0.007943198148224695,0.0008259205775675849,0.0016710052165613831,-124.0,-0.0016705315943678078,2.0,5.915168865833209e-08,0.0038307574888328997,0.0,-9.413027430290027e-05,0.0005649242744119002,0.0005806076881975653,-0.0006927898240436001,0.0023188924383252263,-0.0018103659057017024,0.0016819179616368585,0.03585053004275096,1.515718946464645,0.0,0.0,0.0013523350054076566,-2.2728627965243103e-12,-0.09502573614258836,0.031106282099621296,0.005930292240007962,0.15017879650742305,0.0010967646916627827,0.0,-2.0,ettm1,0.0075174360536038,-0.0016377235184589
PMC,0.05,-1.93961380290375e-09,-0.019338813024480928,-0.3518593526957492,0.0,0.00015795202914148376,0.0,0.0011002816914245095,0.0,0.00043681733064204753,0.022697961777733866,0.006028758038513599,-0.0006034216383275998,-0.007209440020890301,0.007943198148224695,0.0008259205775675849,0.0016710052165613831,-124.0,-0.0016705315943678078,2.0,5.915168865833209e-08,0.0038307574888328997,0.0,-9.413027430290027e-05,0.0005649242744119002,0.0005806076881975653,-0.0006927898240436001,0.0023188924383252263,-0.0018103659057017024,0.0016819179616368585,0.03585053004275096,1.515718946464645,0.0,0.0,0.0013523350054076566,-2.2728627965243103e-12,-0.09502573614258836,0.031106282099621296,0.005930292240007962,0.15017879650742305,0.0010967646916627827,0.0,-2.0,ettm1,0.0075174360536038,-0.0057994758770564
PMC,0.05,-1.93961380290375e-09,-0.019338813024480928,-0.3518593526957492,0.0,0.00015795202914148376,0.0,0.0011002816914245095,0.0,0.00043681733064204753,0.022697961777733866,0.006028758038513599,-0.0006034216383275998,-0.007209440020890301,0.007943198148224695,0.0008259205775675849,0.0016710052165613831,-124.0,-0.0016705315943678078,2.0,5.915168865833209e-08,0.0038307574888328997,0.0,-9.413027430290027e-05,0.0005649242744119002,0.0005806076881975653,-0.0006927898240436001,0.0023188924383252263,-0.0018103659057017024,0.0016819179616368585,0.03585053004275096,1.515718946464645,0.0,0.0,0.0013523350054076566,-2.2728627965243103e-12,-0.09502573614258836,0.031106282099621296,0.005930292240007962,0.15017879650742305,0.0010967646916627827,0.0,-2.0,ettm1,0.0075174360536038,-0.0033415836814926
PMC,0.07,-4.7771973044064e-09,-0.034141777472717294,-0.1416803675778251,0.0,0.0004789941322200786,0.0,5.278857880941512e-05,1.0,0.0004302383480011551,0.03185256790168722,-0.0124079877945618,-0.0010163633539814,-0.022007404775556905,0.022136114689536496,0.0011600693809438178,0.0018776585561803838,-140.0,-0.01291919998332458,4.0,-4.925168132818847e-05,-1.841533735100006e-06,0.0,-0.00015309040866430014,0.0002618313848871002,0.0002110315063483803,-0.0008647112502720002,0.013015262026169094,-0.0029248908587933,0.003091729222604034,0.08100072464682029,2.044276523917503,0.0,0.0,0.0020470745104862464,-2.2451021783317085e-12,-0.14018491090391194,0.05412844092927571,0.00561790485709901,0.21046224777406675,-0.0007157913215705969,-1.0,0.0,ettm1,0.009971210733056,-0.00726263609136
PMC,0.07,-4.7771973044064e-09,-0.034141777472717294,-0.1416803675778251,0.0,0.0004789941322200786,0.0,5.278857880941512e-05,1.0,0.0004302383480011551,0.03185256790168722,-0.0124079877945618,-0.0010163633539814,-0.022007404775556905,0.022136114689536496,0.0011600693809438178,0.0018776585561803838,-140.0,-0.01291919998332458,4.0,-4.925168132818847e-05,-1.841533735100006e-06,0.0,-0.00015309040866430014,0.0002618313848871002,0.0002110315063483803,-0.0008647112502720002,0.013015262026169094,-0.0029248908587933,0.003091729222604034,0.08100072464682029,2.044276523917503,0.0,0.0,0.0020470745104862464,-2.2451021783317085e-12,-0.14018491090391194,0.05412844092927571,0.00561790485709901,0.21046224777406675,-0.0007157913215705969,-1.0,0.0,ettm1,0.009971210733056,-0.0054447066998388
PMC,0.07,-4.7771973044064e-09,-0.034141777472717294,-0.1416803675778251,0.0,0.0004789941322200786,0.0,5.278857880941512e-05,1.0,0.0004302383480011551,0.03185256790168722,-0.0124079877945618,-0.0010163633539814,-0.022007404775556905,0.022136114689536496,0.0011600693809438178,0.0018776585561803838,-140.0,-0.01291919998332458,4.0,-4.925168132818847e-05,-1.841533735100006e-06,0.0,-0.00015309040866430014,0.0002618313848871002,0.0002110315063483803,-0.0008647112502720002,0.013015262026169094,-0.0029248908587933,0.003091729222604034,0.08100072464682029,2.044276523917503,0.0,0.0,0.0020470745104862464,-2.2451021783317085e-12,-0.14018491090391194,0.05412844092927571,0.00561790485709901,0.21046224777406675,-0.0007157913215705969,-1.0,0.0,ettm1,0.009971210733056,-0.0043291178577843
PMC,0.07,-4.7771973044064e-09,-0.034141777472717294,-0.1416803675778251,0.0,0.0004789941322200786,0.0,5.278857880941512e-05,1.0,0.0004302383480011551,0.03185256790168722,-0.0124079877945618,-0.0010163633539814,-0.022007404775556905,0.022136114689536496,0.0011600693809438178,0.0018776585561803838,-140.0,-0.01291919998332458,4.0,-4.925168132818847e-05,-1.841533735100006e-06,0.0,-0.00015309040866430014,0.0002618313848871002,0.0002110315063483803,-0.0008647112502720002,0.013015262026169094,-0.0029248908587933,0.003091729222604034,0.08100072464682029,2.044276523917503,0.0,0.0,0.0020470745104862464,-2.2451021783317085e-12,-0.14018491090391194,0.05412844092927571,0.00561790485709901,0.21046224777406675,-0.0007157913215705969,-1.0,0.0,ettm1,0.009971210733056,-0.0027338588282622
PMC,0.07,-4.7771973044064e-09,-0.034141777472717294,-0.1416803675778251,0.0,0.0004789941322200786,0.0,5.278857880941512e-05,1.0,0.0004302383480011551,0.03185256790168722,-0.0124079877945618,-0.0010163633539814,-0.022007404775556905,0.022136114689536496,0.0011600693809438178,0.0018776585561803838,-140.0,-0.01291919998332458,4.0,-4.925168132818847e-05,-1.841533735100006e-06,0.0,-0.00015309040866430014,0.0002618313848871002,0.0002110315063483803,-0.0008647112502720002,0.013015262026169094,-0.0029248908587933,0.003091729222604034,0.08100072464682029,2.044276523917503,0.0,0.0,0.0020470745104862464,-2.2451021783317085e-12,-0.14018491090391194,0.05412844092927571,0.00561790485709901,0.21046224777406675,-0.0007157913215705969,-1.0,0.0,ettm1,0.009971210733056,-0.005143663004107
PMC,0.1,-2.693907319439859e-10,-0.06105985133762637,3.204297940963789,-3389.0,0.001897972153138694,0.0,-0.0016096551337090315,2.0,0.00040822435209042496,0.037510290480806674,-0.017300629616623,-0.0006631211317052999,-0.02130146655143733,0.022415884433329508,0.0011863347559765147,0.0016229061285549795,-164.0,-0.006599836088218292,53.0,-2.780638717392314e-06,1.127512411499995e-06,0.0,-0.0002766902580320996,0.0001686838434691001,0.0005328354993729967,-0.00034007902228780015,0.015596960156751605,-0.0035995019758872024,0.00515519533164166,0.1816864646785561,2.863976821277305,0.0,0.0,0.0022741352324410213,1.1950302152513882e-12,-0.12551589475209823,-0.014743033563163976,0.0046571540253972366,0.19639061880588393,-0.012021140428404992,-1.0,0.0,ettm1,0.0133670009672641,0.0009369874985236
PMC,0.1,-2.693907319439859e-10,-0.06105985133762637,3.204297940963789,-3389.0,0.001897972153138694,0.0,-0.0016096551337090315,2.0,0.00040822435209042496,0.037510290480806674,-0.017300629616623,-0.0006631211317052999,-0.02130146655143733,0.022415884433329508,0.0011863347559765147,0.0016229061285549795,-164.0,-0.006599836088218292,53.0,-2.780638717392314e-06,1.127512411499995e-06,0.0,-0.0002766902580320996,0.0001686838434691001,0.0005328354993729967,-0.00034007902228780015,0.015596960156751605,-0.0035995019758872024,0.00515519533164166,0.1816864646785561,2.863976821277305,0.0,0.0,0.0022741352324410213,1.1950302152513882e-12,-0.12551589475209823,-0.014743033563163976,0.0046571540253972366,0.19639061880588393,-0.012021140428404992,-1.0,0.0,ettm1,0.0133670009672641,-0.0040504909217674
PMC,0.1,-2.693907319439859e-10,-0.06105985133762637,3.204297940963789,-3389.0,0.001897972153138694,0.0,-0.0016096551337090315,2.0,0.00040822435209042496,0.037510290480806674,-0.017300629616623,-0.0006631211317052999,-0.02130146655143733,0.022415884433329508,0.0011863347559765147,0.0016229061285549795,-164.0,-0.006599836088218292,53.0,-2.780638717392314e-06,1.127512411499995e-06,0.0,-0.0002766902580320996,0.0001686838434691001,0.0005328354993729967,-0.00034007902228780015,0.015596960156751605,-0.0035995019758872024,0.00515519533164166,0.1816864646785561,2.863976821277305,0.0,0.0,0.0022741352324410213,1.1950302152513882e-12,-0.12551589475209823,-0.014743033563163976,0.0046571540253972366,0.19639061880588393,-0.012021140428404992,-1.0,0.0,ettm1,0.0133670009672641,-0.0020749190021549
PMC,0.1,-2.693907319439859e-10,-0.06105985133762637,3.204297940963789,-3389.0,0.001897972153138694,0.0,-0.0016096551337090315,2.0,0.00040822435209042496,0.037510290480806674,-0.017300629616623,-0.0006631211317052999,-0.02130146655143733,0.022415884433329508,0.0011863347559765147,0.0016229061285549795,-164.0,-0.006599836088218292,53.0,-2.780638717392314e-06,1.127512411499995e-06,0.0,-0.0002766902580320996,0.0001686838434691001,0.0005328354993729967,-0.00034007902228780015,0.015596960156751605,-0.0035995019758872024,0.00515519533164166,0.1816864646785561,2.863976821277305,0.0,0.0,0.0022741352324410213,1.1950302152513882e-12,-0.12551589475209823,-0.014743033563163976,0.0046571540253972366,0.19639061880588393,-0.012021140428404992,-1.0,0.0,ettm1,0.0133670009672641,-0.0056507416686305
PMC,0.1,-2.693907319439859e-10,-0.06105985133762637,3.204297940963789,-3389.0,0.001897972153138694,0.0,-0.0016096551337090315,2.0,0.00040822435209042496,0.037510290480806674,-0.017300629616623,-0.0006631211317052999,-0.02130146655143733,0.022415884433329508,0.0011863347559765147,0.0016229061285549795,-164.0,-0.006599836088218292,53.0,-2.780638717392314e-06,1.127512411499995e-06,0.0,-0.0002766902580320996,0.0001686838434691001,0.0005328354993729967,-0.00034007902228780015,0.015596960156751605,-0.0035995019758872024,0.00515519533164166,0.1816864646785561,2.863976821277305,0.0,0.0,0.0022741352324410213,1.1950302152513882e-12,-0.12551589475209823,-0.014743033563163976,0.0046571540253972366,0.19639061880588393,-0.012021140428404992,-1.0,0.0,ettm1,0.0133670009672641,-0.0019985773392323
PMC,0.15,1.2643409874613099e-08,-0.13035218921748815,5.2883146903292,-3389.0,0.007353966593714345,0.0,-0.002580844657958936,8.0,0.000646210752148435,0.059034973195016605,-0.026487276395918,-0.0017489655027537,-0.030102358858914602,0.029756587824808695,0.00314967443280445,0.002442072519166172,-198.0,-0.0191218363924468,63.0,-0.01161122602843534,1.2224178147100001e-05,0.0,-0.0004935650391157996,0.00027115180393700016,0.0006893002610167676,-0.000822896979618,0.0253408680189795,-0.00047607702146689954,0.00960933333904379,0.42885826448499387,5.430527310691659,0.0,0.0,0.0030747131667939742,6.914993505255733e-12,-0.19953470353964065,-0.3132585378187045,0.007405958294514181,0.27287520071088434,-0.04465875605909059,-2.0,2.0,ettm1,0.0195344369858503,0.0080413056004684
PMC,0.15,1.2643409874613099e-08,-0.13035218921748815,5.2883146903292,-3389.0,0.007353966593714345,0.0,-0.002580844657958936,8.0,0.000646210752148435,0.059034973195016605,-0.026487276395918,-0.0017489655027537,-0.030102358858914602,0.029756587824808695,0.00314967443280445,0.002442072519166172,-198.0,-0.0191218363924468,63.0,-0.01161122602843534,1.2224178147100001e-05,0.0,-0.0004935650391157996,0.00027115180393700016,0.0006893002610167676,-0.000822896979618,0.0253408680189795,-0.00047607702146689954,0.00960933333904379,0.42885826448499387,5.430527310691659,0.0,0.0,0.0030747131667939742,6.914993505255733e-12,-0.19953470353964065,-0.3132585378187045,0.007405958294514181,0.27287520071088434,-0.04465875605909059,-2.0,2.0,ettm1,0.0195344369858503,-0.0007424886114446
PMC,0.15,1.2643409874613099e-08,-0.13035218921748815,5.2883146903292,-3389.0,0.007353966593714345,0.0,-0.002580844657958936,8.0,0.000646210752148435,0.059034973195016605,-0.026487276395918,-0.0017489655027537,-0.030102358858914602,0.029756587824808695,0.00314967443280445,0.002442072519166172,-198.0,-0.0191218363924468,63.0,-0.01161122602843534,1.2224178147100001e-05,0.0,-0.0004935650391157996,0.00027115180393700016,0.0006893002610167676,-0.000822896979618,0.0253408680189795,-0.00047607702146689954,0.00960933333904379,0.42885826448499387,5.430527310691659,0.0,0.0,0.0030747131667939742,6.914993505255733e-12,-0.19953470353964065,-0.3132585378187045,0.007405958294514181,0.27287520071088434,-0.04465875605909059,-2.0,2.0,ettm1,0.0195344369858503,0.0079580950932605
PMC,0.15,1.2643409874613099e-08,-0.13035218921748815,5.2883146903292,-3389.0,0.007353966593714345,0.0,-0.002580844657958936,8.0,0.000646210752148435,0.059034973195016605,-0.026487276395918,-0.0017489655027537,-0.030102358858914602,0.029756587824808695,0.00314967443280445,0.002442072519166172,-198.0,-0.0191218363924468,63.0,-0.01161122602843534,1.2224178147100001e-05,0.0,-0.0004935650391157996,0.00027115180393700016,0.0006893002610167676,-0.000822896979618,0.0253408680189795,-0.00047607702146689954,0.00960933333904379,0.42885826448499387,5.430527310691659,0.0,0.0,0.0030747131667939742,6.914993505255733e-12,-0.19953470353964065,-0.3132585378187045,0.007405958294514181,0.27287520071088434,-0.04465875605909059,-2.0,2.0,ettm1,0.0195344369858503,0.0190978125231066
PMC,0.15,1.2643409874613099e-08,-0.13035218921748815,5.2883146903292,-3389.0,0.007353966593714345,0.0,-0.002580844657958936,8.0,0.000646210752148435,0.059034973195016605,-0.026487276395918,-0.0017489655027537,-0.030102358858914602,0.029756587824808695,0.00314967443280445,0.002442072519166172,-198.0,-0.0191218363924468,63.0,-0.01161122602843534,1.2224178147100001e-05,0.0,-0.0004935650391157996,0.00027115180393700016,0.0006893002610167676,-0.000822896979618,0.0253408680189795,-0.00047607702146689954,0.00960933333904379,0.42885826448499387,5.430527310691659,0.0,0.0,0.0030747131667939742,6.914993505255733e-12,-0.19953470353964065,-0.3132585378187045,0.007405958294514181,0.27287520071088434,-0.04465875605909059,-2.0,2.0,ettm1,0.0195344369858503,0.003833463407284
PMC,0.2,3.7098963900916715e-09,-0.2144697121524093,7.296303634401793,4092.0,0.015443170654295013,0.0,-0.016433016749624163,8.0,0.0008909608110102551,0.08703298346376087,-0.027206672445210398,-0.0017865529506205999,-0.025430525793982472,0.02527733584438349,0.005247335345990867,0.004772487388223445,-212.0,-0.025928030755323905,118.0,-0.02129545701312141,-1.8273196358000002e-06,0.0,-0.00026764154915479964,-0.00014443300926539988,0.0010818984283308408,-0.0009637831695071002,0.027787128100111802,0.005553602482933,0.015082449754376781,0.7295455451151724,9.131462428549746,0.0,0.0,0.003477642903263578,2.562244025524012e-11,-1.7435680035966357,0.8591863765799559,0.01103119160572641,0.44363168640025474,-0.0788682682995758,5.0,3.0,ettm1,0.0250137131661176,0.0216753202910863
PMC,0.2,3.7098963900916715e-09,-0.2144697121524093,7.296303634401793,4092.0,0.015443170654295013,0.0,-0.016433016749624163,8.0,0.0008909608110102551,0.08703298346376087,-0.027206672445210398,-0.0017865529506205999,-0.025430525793982472,0.02527733584438349,0.005247335345990867,0.004772487388223445,-212.0,-0.025928030755323905,118.0,-0.02129545701312141,-1.8273196358000002e-06,0.0,-0.00026764154915479964,-0.00014443300926539988,0.0010818984283308408,-0.0009637831695071002,0.027787128100111802,0.005553602482933,0.015082449754376781,0.7295455451151724,9.131462428549746,0.0,0.0,0.003477642903263578,2.562244025524012e-11,-1.7435680035966357,0.8591863765799559,0.01103119160572641,0.44363168640025474,-0.0788682682995758,5.0,3.0,ettm1,0.0250137131661176,-0.0002543474795943
