error,mae,rmse,nrmse,rse,corr,data_corr,eb,eblc,data
0.0049172574654221535,0.3928047699593983,0.5106174551135494,0.1642020391665691,0.5994040550641431,0.8166642733374037,0.9990661144256592,7.0,swing,solar
0.007238207384943962,0.39157461263124493,0.5085695954097105,0.16353965302054105,0.5969565649684805,0.8176185154687587,0.998039722442627,10.0,swing,solar
0.011238621547818184,0.3933195253197977,0.5092271639632782,0.1637857944420452,0.5977926634002028,0.8178756351467056,0.9954012036323547,15.0,swing,solar
0.01534127164632082,0.39571945399057995,0.5115696127956725,0.1645633648978498,0.6005967282332013,0.8169651680781731,0.9915057420730591,20.0,swing,solar
0.01955604925751686,0.40263154844700316,0.5186106662079158,0.16689838487675085,0.6090392474888031,0.8108119312080074,0.9863060712814331,25.0,swing,solar
0.023643650114536285,0.4130093247501001,0.5300405471768096,0.1706476758952178,0.6225243170696798,0.8008626614073726,0.9797423481941223,30.0,swing,solar
0.02946428954601288,0.42400333144864577,0.5490804092133584,0.1766409877579734,0.6446372115074412,0.7810957307827954,0.9656447768211365,40.0,swing,solar
0.03390936553478241,0.47755310423192737,0.6247998424078591,0.20064580905604837,0.7334723656375692,0.7265576507740482,0.9536795616149902,50.0,swing,solar
0.04576438292860985,0.4761661592146832,0.6284097110560782,0.20183645541245623,0.7370244693894656,0.6980437803830907,0.9149163365364075,65.0,swing,solar
0.07043270021677017,0.5161070816105918,0.6869289423376349,0.22086678666920506,0.805604793373258,0.6536769236778527,0.8337738513946533,80.0,swing,solar
0.0,0.08926415402552706,0.1522374617698448,0.0336225806498907,0.1793892341739582,0.9837475817734753,1.0,0.0,baseline,wind
0.0016286070458590984,0.08889158373821827,0.15172657370857448,0.033509747876383895,0.17878722848498754,0.9839961094216804,0.999962329864502,0.01,sz,wind
0.004868843127042055,0.09259075737849876,0.15393908468143222,0.03399839454559953,0.1813943440031277,0.983513150620498,0.9996646046638489,0.03,sz,wind
0.008075347170233727,0.09754338270457302,0.158321714814997,0.03496632539134102,0.18655862258599373,0.9826140977807484,0.999081552028656,0.05,sz,wind
0.011146114207804203,0.10299368545096313,0.1654987740402334,0.0365514231052951,0.1950157207474354,0.9809503745398084,0.9982632994651794,0.07,sz,wind
0.01609882526099682,0.11062785009812416,0.17350498404994935,0.03831964387449449,0.20444984993996054,0.979036034279126,0.996448814868927,0.1,sz,wind
0.024243079125881195,0.12889426173554358,0.1949309422258736,0.04305169864206743,0.22969715887390157,0.973742651632319,0.9921140670776367,0.15,sz,wind
0.030795032158493996,0.1457417193586674,0.21885466842781395,0.04833540085517129,0.2578877163888564,0.967279483868369,0.987494707107544,0.2,sz,wind
0.03768586739897728,0.1612317671327173,0.2416341418711207,0.05336638780217867,0.2847299420038544,0.961523130824873,0.9826964735984802,0.25,sz,wind
0.0485302209854126,0.18569530648390478,0.27745956663446064,0.06127865341287992,0.3269448833037054,0.9513495667689885,0.9724147319793701,0.3,sz,wind
0.06521812081336975,0.22664918435052814,0.342916377873648,0.0757351931461914,0.4040760118916169,0.9383066884427979,0.9621570706367493,0.4,sz,wind
0.0896264836192131,0.29531555674107446,0.4382822078786028,0.09679732380252695,0.516450476179627,0.9165547591853699,0.9418485760688782,0.5,sz,wind
0.13735917210578918,0.4588046270159534,0.6403911990249094,0.1414343387388255,0.7546058994237425,0.8765990744985032,0.8981885313987732,0.65,sz,wind
0.20231013000011444,0.7069141629179864,0.9218333533366093,0.20359257115818988,1.086243670700913,0.8308839816961834,0.8578858971595764,0.8,sz,wind
0.0013293689116835594,0.0894526871667767,0.15239496796826682,0.0336573668634661,0.17957483183161818,0.9837136810012949,0.9999749064445496,1.0,pmc,wind
0.004161237273365259,0.08954063750702544,0.1522420283691619,0.033623589211463197,0.17939461523289565,0.983747842134592,0.9997534155845642,3.0,pmc,wind
0.006792819127440453,0.09016772318292504,0.15168718406663978,0.03350104843146855,0.17874081364320746,0.9838691280725594,0.9993430972099304,5.0,pmc,wind
0.009304119274020195,0.0897558285318352,0.14916165804765144,0.03294327046230345,0.17576485639086137,0.9844157695759407,0.9987673163414001,7.0,pmc,wind
0.01283753290772438,0.09273500087163294,0.1511138704356851,0.03337442858658702,0.17806524869353732,0.9839951459612216,0.9976519346237183,10.0,pmc,wind
0.01835610531270504,0.09791081606145045,0.1518018627351672,0.03352637592140801,0.1788759454188168,0.9838570895968927,0.9951933026313782,15.0,pmc,wind
0.024003446102142334,0.1079513239214094,0.16341863581435082,0.036092011772174,0.19256458684794095,0.9812720543872273,0.9917669296264648,20.0,pmc,wind
0.02841448038816452,0.11576746414936384,0.17138789504617835,0.03785207173459701,0.20195517503767693,0.9793935116958683,0.9884434938430786,25.0,pmc,wind
0.03294895216822624,0.12715089704942126,0.18610373586312737,0.041102155774009365,0.21929560743643406,0.9756811600976235,0.9844294190406799,30.0,pmc,wind
0.04073593020439148,0.14369731074816172,0.21011379473669892,0.04640492508913197,0.24758789518038804,0.9689017259332452,0.9760997891426086,40.0,pmc,wind
0.04749174416065216,0.16173708451750768,0.23529298879381516,0.0519659051070761,0.27725783506583,0.960838723512785,0.9673708081245422,50.0,pmc,wind
0.055440809577703476,0.18400684111573515,0.2669813426062629,0.05896447312926272,0.3145978528023476,0.9492594879268408,0.9552585482597351,65.0,pmc,wind
0.059815913438797,0.19384961473929108,0.28577730541357843,0.06311567722866326,0.3367461028740945,0.9416307641569208,0.9477167129516602,80.0,pmc,wind
0.0014783957740291953,0.08911919336855556,0.15215727429181033,0.03360487075170939,0.17929474514275845,0.9837646239042727,0.9999687671661377,1.0,swing,wind
0.004841390531510115,0.08881227783304577,0.15036692942202082,0.03320946206533349,0.1771850896652889,0.9841486696982559,0.9996664524078369,3.0,swing,wind
0.00801171362400055,0.08964098856309959,0.14852318622063118,0.032802260028688066,0.17501251218622685,0.9845558261618561,0.9990882873535156,5.0,swing,wind
0.011013208888471127,0.0916551202304445,0.1491591599941511,0.03294271875180916,0.17576191280589132,0.9844279302820578,0.9982795119285583,7.0,swing,wind
0.015233814716339111,0.0956844102440054,0.15026161566778048,0.03318620287436746,0.17706099305003054,0.984231269616704,0.9967331886291504,10.0,swing,wind
0.02242489904165268,0.10817578012873912,0.15934055390097693,0.035191342275748945,0.18775917310263826,0.9824661371783666,0.9930920004844666,15.0,swing,wind
0.02947051078081131,0.12168724239867156,0.1760431107669654,0.03888020478539256,0.2074406552431278,0.9788364671060084,0.9881241321563721,20.0,swing,wind
0.037543267011642456,0.14017918572289326,0.2047464233531138,0.045219508075970416,0.24126324531540147,0.9725980958443499,0.9817305207252502,25.0,swing,wind
0.04525860399007797,0.15860358178587752,0.23127529479708117,0.05107857265380651,0.2725235795098025,0.9665974211010103,0.9745668172836304,30.0,swing,wind
0.062195803970098495,0.19934220676900508,0.2973629581794533,0.06567443996664933,0.3503980736368347,0.950572332667079,0.9574729204177856,40.0,swing,wind
0.08218729496002197,0.26116304154720976,0.3827194310333319,0.08452594247566061,0.4509779973890878,0.9211389609787782,0.9275410771369934,50.0,swing,wind
0.10819803178310394,0.34218706870737453,0.4963157555491075,0.10961439007692882,0.5848343913604295,0.8874396979857558,0.8938831090927124,65.0,swing,wind
0.15146395564079285,0.4732968303706565,0.6846341117311229,0.15120565838221034,0.806739599865962,0.7655985027829195,0.769304633140564,80.0,swing,wind
