,eb,eblc,metric,value,model,tfe,data,te_metric,te
762,0.013,pmc,psnr,23.075263500213623,informer,0.0010537309266023225,weather,nrmse,0.0231897328048944
762,0.013,pmc,psnr,23.075263500213623,informer,0.0010537309266023225,weather,rse,0.1523108184337616
762,0.013,pmc,psnr,23.075263500213623,informer,0.0010537309266023225,weather,corr,0.9883325695991516
763,0.013,pmc,psnr,22.67669439315796,nbeats,0.0007842254919019965,weather,mae,2.031219959259033
763,0.013,pmc,psnr,22.67669439315796,nbeats,0.0007842254919019965,weather,rmse,2.4789822101593018
763,0.013,pmc,psnr,22.67669439315796,nbeats,0.0007842254919019965,weather,nrmse,0.0231897328048944
763,0.013,pmc,psnr,22.67669439315796,nbeats,0.0007842254919019965,weather,rse,0.1523108184337616
763,0.013,pmc,psnr,22.67669439315796,nbeats,0.0007842254919019965,weather,corr,0.9883325695991516
764,0.013,pmc,psnr,21.353602409362797,transformer,0.0022834636877745954,weather,mae,2.031219959259033
764,0.013,pmc,psnr,21.353602409362797,transformer,0.0022834636877745954,weather,rmse,2.4789822101593018
764,0.013,pmc,psnr,21.353602409362797,transformer,0.0022834636877745954,weather,nrmse,0.0231897328048944
764,0.013,pmc,psnr,21.353602409362797,transformer,0.0022834636877745954,weather,rse,0.1523108184337616
764,0.013,pmc,psnr,21.353602409362797,transformer,0.0022834636877745954,weather,corr,0.9883325695991516
765,0.015,pmc,psnr,22.986550331115723,dlinear,-0.006888001545026593,weather,mae,2.2712252140045166
765,0.015,pmc,psnr,22.986550331115723,dlinear,-0.006888001545026593,weather,rmse,2.7810516357421875
765,0.015,pmc,psnr,22.986550331115723,dlinear,-0.006888001545026593,weather,nrmse,0.0260154511779546
765,0.015,pmc,psnr,22.986550331115723,dlinear,-0.006888001545026593,weather,rse,0.1708702147006988
765,0.015,pmc,psnr,22.986550331115723,dlinear,-0.006888001545026593,weather,corr,0.985293447971344
766,0.015,pmc,psnr,23.11152458190918,gru,-0.004234668045435136,weather,mae,2.2712252140045166
766,0.015,pmc,psnr,23.11152458190918,gru,-0.004234668045435136,weather,rmse,2.7810516357421875
766,0.015,pmc,psnr,23.11152458190918,gru,-0.004234668045435136,weather,nrmse,0.0260154511779546
766,0.015,pmc,psnr,23.11152458190918,gru,-0.004234668045435136,weather,rse,0.1708702147006988
766,0.015,pmc,psnr,23.11152458190918,gru,-0.004234668045435136,weather,corr,0.985293447971344
767,0.015,pmc,psnr,23.07140827178955,informer,0.0008868071738220599,weather,mae,2.2712252140045166
767,0.015,pmc,psnr,23.07140827178955,informer,0.0008868071738220599,weather,rmse,2.7810516357421875
767,0.015,pmc,psnr,23.07140827178955,informer,0.0008868071738220599,weather,nrmse,0.0260154511779546
767,0.015,pmc,psnr,23.07140827178955,informer,0.0008868071738220599,weather,rse,0.1708702147006988
767,0.015,pmc,psnr,23.07140827178955,informer,0.0008868071738220599,weather,corr,0.985293447971344
768,0.015,pmc,psnr,22.680314779281616,nbeats,0.0009437271108069132,weather,mae,2.2712252140045166
768,0.015,pmc,psnr,22.680314779281616,nbeats,0.0009437271108069132,weather,rmse,2.7810516357421875
768,0.015,pmc,psnr,22.680314779281616,nbeats,0.0009437271108069132,weather,nrmse,0.0260154511779546
768,0.015,pmc,psnr,22.680314779281616,nbeats,0.0009437271108069132,weather,rse,0.1708702147006988
768,0.015,pmc,psnr,22.680314779281616,nbeats,0.0009437271108069132,weather,corr,0.985293447971344
769,0.015,pmc,psnr,21.319828033447266,transformer,0.0007029043464100615,weather,mae,2.2712252140045166
769,0.015,pmc,psnr,21.319828033447266,transformer,0.0007029043464100615,weather,rmse,2.7810516357421875
769,0.015,pmc,psnr,21.319828033447266,transformer,0.0007029043464100615,weather,nrmse,0.0260154511779546
769,0.015,pmc,psnr,21.319828033447266,transformer,0.0007029043464100615,weather,rse,0.1708702147006988
769,0.015,pmc,psnr,21.319828033447266,transformer,0.0007029043464100615,weather,corr,0.985293447971344
770,0.017,pmc,psnr,22.92019486427307,dlinear,-0.009803008323827097,weather,mae,2.5188891887664795
770,0.017,pmc,psnr,22.92019486427307,dlinear,-0.009803008323827097,weather,rmse,3.0906317234039307
770,0.017,pmc,psnr,22.92019486427307,dlinear,-0.009803008323827097,weather,nrmse,0.028911430388689
770,0.017,pmc,psnr,22.92019486427307,dlinear,-0.009803008323827097,weather,rse,0.1898910701274871
770,0.017,pmc,psnr,22.92019486427307,dlinear,-0.009803008323827097,weather,corr,0.9818052649497986
771,0.017,pmc,psnr,23.056797981262207,gru,-0.006618275243565216,weather,mae,2.5188891887664795
771,0.017,pmc,psnr,23.056797981262207,gru,-0.006618275243565216,weather,rmse,3.0906317234039307
771,0.017,pmc,psnr,23.056797981262207,gru,-0.006618275243565216,weather,nrmse,0.028911430388689
771,0.017,pmc,psnr,23.056797981262207,gru,-0.006618275243565216,weather,rse,0.1898910701274871
771,0.017,pmc,psnr,23.056797981262207,gru,-0.006618275243565216,weather,corr,0.9818052649497986
772,0.017,pmc,psnr,22.96348810195923,informer,-0.003808667005482483,weather,mae,2.5188891887664795
772,0.017,pmc,psnr,22.96348810195923,informer,-0.003808667005482483,weather,rmse,3.0906317234039307
772,0.017,pmc,psnr,22.96348810195923,informer,-0.003808667005482483,weather,nrmse,0.028911430388689
772,0.017,pmc,psnr,22.96348810195923,informer,-0.003808667005482483,weather,rse,0.1898910701274871
772,0.017,pmc,psnr,22.96348810195923,informer,-0.003808667005482483,weather,corr,0.9818052649497986
773,0.017,pmc,psnr,22.62436270713806,nbeats,-0.0015270283920002703,weather,mae,2.5188891887664795
773,0.017,pmc,psnr,22.62436270713806,nbeats,-0.0015270283920002703,weather,rmse,3.0906317234039307
773,0.017,pmc,psnr,22.62436270713806,nbeats,-0.0015270283920002703,weather,nrmse,0.028911430388689
773,0.017,pmc,psnr,22.62436270713806,nbeats,-0.0015270283920002703,weather,rse,0.1898910701274871
773,0.017,pmc,psnr,22.62436270713806,nbeats,-0.0015270283920002703,weather,corr,0.9818052649497986
774,0.017,pmc,psnr,21.29162073135376,transformer,-0.0006209720937124758,weather,mae,2.5188891887664795
774,0.017,pmc,psnr,21.29162073135376,transformer,-0.0006209720937124758,weather,rmse,3.0906317234039307
774,0.017,pmc,psnr,21.29162073135376,transformer,-0.0006209720937124758,weather,nrmse,0.028911430388689
774,0.017,pmc,psnr,21.29162073135376,transformer,-0.0006209720937124758,weather,rse,0.1898910701274871
774,0.017,pmc,psnr,21.29162073135376,transformer,-0.0006209720937124758,weather,corr,0.9818052649497986
775,0.02,pmc,psnr,22.7843976020813,dlinear,-0.015821534083352334,weather,mae,2.880774974822998
775,0.02,pmc,psnr,22.7843976020813,dlinear,-0.015821534083352334,weather,rmse,3.560198783874512
775,0.02,pmc,psnr,22.7843976020813,dlinear,-0.015821534083352334,weather,nrmse,0.0333040133118629
775,0.02,pmc,psnr,22.7843976020813,dlinear,-0.015821534083352334,weather,rse,0.218741700053215
775,0.02,pmc,psnr,22.7843976020813,dlinear,-0.015821534083352334,weather,corr,0.9757828116416932
776,0.02,pmc,psnr,22.9430627822876,gru,-0.011608364444501713,weather,mae,2.880774974822998
776,0.02,pmc,psnr,22.9430627822876,gru,-0.011608364444501713,weather,rmse,3.560198783874512
776,0.02,pmc,psnr,22.9430627822876,gru,-0.011608364444501713,weather,nrmse,0.0333040133118629
776,0.02,pmc,psnr,22.9430627822876,gru,-0.011608364444501713,weather,rse,0.218741700053215
776,0.02,pmc,psnr,22.9430627822876,gru,-0.011608364444501713,weather,corr,0.9757828116416932
777,0.02,pmc,psnr,22.85115122795105,informer,-0.008743417409470062,weather,mae,2.880774974822998
777,0.02,pmc,psnr,22.85115122795105,informer,-0.008743417409470062,weather,rmse,3.560198783874512
777,0.02,pmc,psnr,22.85115122795105,informer,-0.008743417409470062,weather,nrmse,0.0333040133118629
777,0.02,pmc,psnr,22.85115122795105,informer,-0.008743417409470062,weather,rse,0.218741700053215
777,0.02,pmc,psnr,22.85115122795105,informer,-0.008743417409470062,weather,corr,0.9757828116416932
778,0.02,pmc,psnr,22.476086616516117,nbeats,-0.008134162229661094,weather,mae,2.880774974822998
778,0.02,pmc,psnr,22.476086616516117,nbeats,-0.008134162229661094,weather,rmse,3.560198783874512
778,0.02,pmc,psnr,22.476086616516117,nbeats,-0.008134162229661094,weather,nrmse,0.0333040133118629
778,0.02,pmc,psnr,22.476086616516117,nbeats,-0.008134162229661094,weather,rse,0.218741700053215
778,0.02,pmc,psnr,22.476086616516117,nbeats,-0.008134162229661094,weather,corr,0.9757828116416932
779,0.02,pmc,psnr,21.21214866638184,transformer,-0.00436983394439936,weather,mae,2.880774974822998
779,0.02,pmc,psnr,21.21214866638184,transformer,-0.00436983394439936,weather,rmse,3.560198783874512
779,0.02,pmc,psnr,21.21214866638184,transformer,-0.00436983394439936,weather,nrmse,0.0333040133118629
779,0.02,pmc,psnr,21.21214866638184,transformer,-0.00436983394439936,weather,rse,0.218741700053215
779,0.02,pmc,psnr,21.21214866638184,transformer,-0.00436983394439936,weather,corr,0.9757828116416932
780,0.023,pmc,psnr,22.591233253479004,dlinear,-0.024507226569714366,weather,mae,3.30318284034729
780,0.023,pmc,psnr,22.591233253479004,dlinear,-0.024507226569714366,weather,rmse,4.093139171600342
780,0.023,pmc,psnr,22.591233253479004,dlinear,-0.024507226569714366,weather,nrmse,0.0382894240319728
780,0.023,pmc,psnr,22.591233253479004,dlinear,-0.024507226569714366,weather,rse,0.2514860332012176
780,0.023,pmc,psnr,22.591233253479004,dlinear,-0.024507226569714366,weather,corr,0.9678610563278198
781,0.023,pmc,psnr,22.72676944732666,gru,-0.021235960101121627,weather,mae,3.30318284034729
781,0.023,pmc,psnr,22.72676944732666,gru,-0.021235960101121627,weather,rmse,4.093139171600342
781,0.023,pmc,psnr,22.72676944732666,gru,-0.021235960101121627,weather,nrmse,0.0382894240319728
781,0.023,pmc,psnr,22.72676944732666,gru,-0.021235960101121627,weather,rse,0.2514860332012176
781,0.023,pmc,psnr,22.72676944732666,gru,-0.021235960101121627,weather,corr,0.9678610563278198
782,0.023,pmc,psnr,22.75523543357849,informer,-0.01299538072056568,weather,mae,3.30318284034729
782,0.023,pmc,psnr,22.75523543357849,informer,-0.01299538072056568,weather,rmse,4.093139171600342
782,0.023,pmc,psnr,22.75523543357849,informer,-0.01299538072056568,weather,nrmse,0.0382894240319728
782,0.023,pmc,psnr,22.75523543357849,informer,-0.01299538072056568,weather,rse,0.2514860332012176
782,0.023,pmc,psnr,22.75523543357849,informer,-0.01299538072056568,weather,corr,0.9678610563278198
783,0.023,pmc,psnr,22.36443042755127,nbeats,-0.013167351824383,weather,mae,3.30318284034729
783,0.023,pmc,psnr,22.36443042755127,nbeats,-0.013167351824383,weather,rmse,4.093139171600342
783,0.023,pmc,psnr,22.36443042755127,nbeats,-0.013167351824383,weather,nrmse,0.0382894240319728
783,0.023,pmc,psnr,22.36443042755127,nbeats,-0.013167351824383,weather,rse,0.2514860332012176
783,0.023,pmc,psnr,22.36443042755127,nbeats,-0.013167351824383,weather,corr,0.9678610563278198
784,0.023,pmc,psnr,21.13068461418152,transformer,-0.008241929812318471,weather,mae,3.30318284034729
784,0.023,pmc,psnr,21.13068461418152,transformer,-0.008241929812318471,weather,rmse,4.093139171600342
784,0.023,pmc,psnr,21.13068461418152,transformer,-0.008241929812318471,weather,nrmse,0.0382894240319728
784,0.023,pmc,psnr,21.13068461418152,transformer,-0.008241929812318471,weather,rse,0.2514860332012176
784,0.023,pmc,psnr,21.13068461418152,transformer,-0.008241929812318471,weather,corr,0.9678610563278198
785,0.025,pmc,psnr,22.52721071243286,dlinear,-0.027418885576345357,weather,mae,3.5050859451293945
785,0.025,pmc,psnr,22.52721071243286,dlinear,-0.027418885576345357,weather,rmse,4.336653232574463
785,0.025,pmc,psnr,22.52721071243286,dlinear,-0.027418885576345357,weather,nrmse,0.0405673868954181
785,0.025,pmc,psnr,22.52721071243286,dlinear,-0.027418885576345357,weather,rse,0.2664477229118347
785,0.025,pmc,psnr,22.52721071243286,dlinear,-0.027418885576345357,weather,corr,0.9638494253158568
786,0.025,pmc,psnr,22.66915917396545,gru,-0.023831278364857274,weather,mae,3.5050859451293945
786,0.025,pmc,psnr,22.66915917396545,gru,-0.023831278364857274,weather,rmse,4.336653232574463
786,0.025,pmc,psnr,22.66915917396545,gru,-0.023831278364857274,weather,nrmse,0.0405673868954181
786,0.025,pmc,psnr,22.66915917396545,gru,-0.023831278364857274,weather,rse,0.2664477229118347
786,0.025,pmc,psnr,22.66915917396545,gru,-0.023831278364857274,weather,corr,0.9638494253158568
787,0.025,pmc,psnr,22.60735034942627,informer,-0.01962184975865331,weather,mae,3.5050859451293945
787,0.025,pmc,psnr,22.60735034942627,informer,-0.01962184975865331,weather,rmse,4.336653232574463
787,0.025,pmc,psnr,22.60735034942627,informer,-0.01962184975865331,weather,nrmse,0.0405673868954181
787,0.025,pmc,psnr,22.60735034942627,informer,-0.01962184975865331,weather,rse,0.2664477229118347
787,0.025,pmc,psnr,22.60735034942627,informer,-0.01962184975865331,weather,corr,0.9638494253158568
788,0.025,pmc,psnr,22.245362997055054,nbeats,-0.01859029022553901,weather,mae,3.5050859451293945
788,0.025,pmc,psnr,22.245362997055054,nbeats,-0.01859029022553901,weather,rmse,4.336653232574463
788,0.025,pmc,psnr,22.245362997055054,nbeats,-0.01859029022553901,weather,nrmse,0.0405673868954181
788,0.025,pmc,psnr,22.245362997055054,nbeats,-0.01859029022553901,weather,rse,0.2664477229118347
788,0.025,pmc,psnr,22.245362997055054,nbeats,-0.01859029022553901,weather,corr,0.9638494253158568
789,0.025,pmc,psnr,21.05453729629517,transformer,-0.011888408367288862,weather,mae,3.5050859451293945
789,0.025,pmc,psnr,21.05453729629517,transformer,-0.011888408367288862,weather,rmse,4.336653232574463
789,0.025,pmc,psnr,21.05453729629517,transformer,-0.011888408367288862,weather,nrmse,0.0405673868954181
789,0.025,pmc,psnr,21.05453729629517,transformer,-0.011888408367288862,weather,rse,0.2664477229118347
789,0.025,pmc,psnr,21.05453729629517,transformer,-0.011888408367288862,weather,corr,0.9638494253158568
790,0.027,pmc,psnr,22.39771842956543,dlinear,-0.03335890207279235,weather,mae,3.773116111755371
790,0.027,pmc,psnr,22.39771842956543,dlinear,-0.03335890207279235,weather,rmse,4.655881881713867
790,0.027,pmc,psnr,22.39771842956543,dlinear,-0.03335890207279235,weather,nrmse,0.0435536205768585
790,0.027,pmc,psnr,22.39771842956543,dlinear,-0.03335890207279235,weather,rse,0.2860614061355591
790,0.027,pmc,psnr,22.39771842956543,dlinear,-0.03335890207279235,weather,corr,0.958211362361908
791,0.027,pmc,psnr,22.46109127998352,gru,-0.03331552003534299,weather,mae,3.773116111755371
791,0.027,pmc,psnr,22.46109127998352,gru,-0.03331552003534299,weather,rmse,4.655881881713867
791,0.027,pmc,psnr,22.46109127998352,gru,-0.03331552003534299,weather,nrmse,0.0435536205768585
791,0.027,pmc,psnr,22.46109127998352,gru,-0.03331552003534299,weather,rse,0.2860614061355591
791,0.027,pmc,psnr,22.46109127998352,gru,-0.03331552003534299,weather,corr,0.958211362361908
792,0.027,pmc,psnr,22.45769023895264,informer,-0.02641670341691282,weather,mae,3.773116111755371
792,0.027,pmc,psnr,22.45769023895264,informer,-0.02641670341691282,weather,rmse,4.655881881713867
792,0.027,pmc,psnr,22.45769023895264,informer,-0.02641670341691282,weather,nrmse,0.0435536205768585
792,0.027,pmc,psnr,22.45769023895264,informer,-0.02641670341691282,weather,rse,0.2860614061355591
792,0.027,pmc,psnr,22.45769023895264,informer,-0.02641670341691282,weather,corr,0.958211362361908
793,0.027,pmc,psnr,22.04592108726501,nbeats,-0.027805128288872463,weather,mae,3.773116111755371
793,0.027,pmc,psnr,22.04592108726501,nbeats,-0.027805128288872463,weather,rmse,4.655881881713867
793,0.027,pmc,psnr,22.04592108726501,nbeats,-0.027805128288872463,weather,nrmse,0.0435536205768585
793,0.027,pmc,psnr,22.04592108726501,nbeats,-0.027805128288872463,weather,rse,0.2860614061355591
793,0.027,pmc,psnr,22.04592108726501,nbeats,-0.027805128288872463,weather,corr,0.958211362361908
794,0.027,pmc,psnr,20.887364149093628,transformer,-0.019987111900968524,weather,mae,3.773116111755371
794,0.027,pmc,psnr,20.887364149093628,transformer,-0.019987111900968524,weather,rmse,4.655881881713867
794,0.027,pmc,psnr,20.887364149093628,transformer,-0.019987111900968524,weather,nrmse,0.0435536205768585
794,0.027,pmc,psnr,20.887364149093628,transformer,-0.019987111900968524,weather,rse,0.2860614061355591
794,0.027,pmc,psnr,20.887364149093628,transformer,-0.019987111900968524,weather,corr,0.958211362361908
795,0.03,pmc,psnr,22.17748641967773,dlinear,-0.043620601871959395,weather,mae,4.08013391494751
795,0.03,pmc,psnr,22.17748641967773,dlinear,-0.043620601871959395,weather,rmse,5.060812950134277
795,0.03,pmc,psnr,22.17748641967773,dlinear,-0.043620601871959395,weather,nrmse,0.0473415628075599
795,0.03,pmc,psnr,22.17748641967773,dlinear,-0.043620601871959395,weather,rse,0.3109407126903534
795,0.03,pmc,psnr,22.17748641967773,dlinear,-0.043620601871959395,weather,corr,0.950429379940033
796,0.03,pmc,psnr,22.276408672332764,gru,-0.04188222428166713,weather,mae,4.08013391494751
796,0.03,pmc,psnr,22.276408672332764,gru,-0.04188222428166713,weather,rmse,5.060812950134277
796,0.03,pmc,psnr,22.276408672332764,gru,-0.04188222428166713,weather,nrmse,0.0473415628075599
796,0.03,pmc,psnr,22.276408672332764,gru,-0.04188222428166713,weather,rse,0.3109407126903534
796,0.03,pmc,psnr,22.276408672332764,gru,-0.04188222428166713,weather,corr,0.950429379940033
797,0.03,pmc,psnr,22.33445644378662,informer,-0.03208011528915695,weather,mae,4.08013391494751
797,0.03,pmc,psnr,22.33445644378662,informer,-0.03208011528915695,weather,rmse,5.060812950134277
797,0.03,pmc,psnr,22.33445644378662,informer,-0.03208011528915695,weather,nrmse,0.0473415628075599
797,0.03,pmc,psnr,22.33445644378662,informer,-0.03208011528915695,weather,rse,0.3109407126903534
797,0.03,pmc,psnr,22.33445644378662,informer,-0.03208011528915695,weather,corr,0.950429379940033
798,0.03,pmc,psnr,21.783268451690677,nbeats,-0.04019792996602098,weather,mae,4.08013391494751
798,0.03,pmc,psnr,21.783268451690677,nbeats,-0.04019792996602098,weather,rmse,5.060812950134277
798,0.03,pmc,psnr,21.783268451690677,nbeats,-0.04019792996602098,weather,nrmse,0.0473415628075599
798,0.03,pmc,psnr,21.783268451690677,nbeats,-0.04019792996602098,weather,rse,0.3109407126903534
798,0.03,pmc,psnr,21.783268451690677,nbeats,-0.04019792996602098,weather,corr,0.950429379940033
799,0.03,pmc,psnr,20.726438760757446,transformer,-0.02790655353661231,weather,mae,4.08013391494751
799,0.03,pmc,psnr,20.726438760757446,transformer,-0.02790655353661231,weather,rmse,5.060812950134277
799,0.03,pmc,psnr,20.726438760757446,transformer,-0.02790655353661231,weather,nrmse,0.0473415628075599
799,0.03,pmc,psnr,20.726438760757446,transformer,-0.02790655353661231,weather,rse,0.3109407126903534
799,0.03,pmc,psnr,20.726438760757446,transformer,-0.02790655353661231,weather,corr,0.950429379940033
800,0.0,swing,psnr,23.14488172531128,dlinear,0.0,weather,rmse,0.0
800,0.0,swing,psnr,23.14488172531128,dlinear,0.0,weather,mae,0.0
800,0.0,swing,psnr,23.14488172531128,dlinear,0.0,weather,nrmse,0.0
800,0.0,swing,psnr,23.14488172531128,dlinear,0.0,weather,rse,0.0
800,0.0,swing,psnr,23.14488172531128,dlinear,0.0,weather,corr,1.0
801,0.0,swing,psnr,23.157960176467896,gru,0.0,weather,rmse,0.0
801,0.0,swing,psnr,23.157960176467896,gru,0.0,weather,mae,0.0
801,0.0,swing,psnr,23.157960176467896,gru,0.0,weather,nrmse,0.0
801,0.0,swing,psnr,23.157960176467896,gru,0.0,weather,rse,0.0
801,0.0,swing,psnr,23.157960176467896,gru,0.0,weather,corr,1.0
802,0.0,swing,psnr,23.22783470153809,informer,0.0,weather,rmse,0.0
802,0.0,swing,psnr,23.22783470153809,informer,0.0,weather,mae,0.0
802,0.0,swing,psnr,23.22783470153809,informer,0.0,weather,nrmse,0.0
802,0.0,swing,psnr,23.22783470153809,informer,0.0,weather,rse,0.0
802,0.0,swing,psnr,23.22783470153809,informer,0.0,weather,corr,1.0
803,0.0,swing,psnr,22.637979984283447,nbeats,0.0,weather,rmse,0.0
803,0.0,swing,psnr,22.637979984283447,nbeats,0.0,weather,mae,0.0
803,0.0,swing,psnr,22.637979984283447,nbeats,0.0,weather,nrmse,0.0
803,0.0,swing,psnr,22.637979984283447,nbeats,0.0,weather,rse,0.0
803,0.0,swing,psnr,22.637979984283447,nbeats,0.0,weather,corr,1.0
804,0.0,swing,psnr,21.254446506500244,transformer,0.0,weather,rmse,0.0
804,0.0,swing,psnr,21.254446506500244,transformer,0.0,weather,mae,0.0
804,0.0,swing,psnr,21.254446506500244,transformer,0.0,weather,nrmse,0.0
804,0.0,swing,psnr,21.254446506500244,transformer,0.0,weather,rse,0.0
804,0.0,swing,psnr,21.254446506500244,transformer,0.0,weather,corr,1.0
805,0.01,swing,psnr,23.16468596458435,dlinear,0.0008549323441444134,weather,mae,1.8919655084609983
805,0.01,swing,psnr,23.16468596458435,dlinear,0.0008549323441444134,weather,rmse,2.277822971343994
805,0.01,swing,psnr,23.16468596458435,dlinear,0.0008549323441444134,weather,nrmse,0.0213079806417226
805,0.01,swing,psnr,23.16468596458435,dlinear,0.0008549323441444134,weather,rse,0.1399514228105545
805,0.01,swing,psnr,23.16468596458435,dlinear,0.0008549323441444134,weather,corr,0.9904115796089172
806,0.01,swing,psnr,23.14442992210388,gru,-0.0005846008914263763,weather,mae,1.8919655084609983
806,0.01,swing,psnr,23.14442992210388,gru,-0.0005846008914263763,weather,rmse,2.277822971343994
806,0.01,swing,psnr,23.14442992210388,gru,-0.0005846008914263763,weather,nrmse,0.0213079806417226
806,0.01,swing,psnr,23.14442992210388,gru,-0.0005846008914263763,weather,rse,0.1399514228105545
806,0.01,swing,psnr,23.14442992210388,gru,-0.0005846008914263763,weather,corr,0.9904115796089172
807,0.01,swing,psnr,23.189775943756104,informer,-0.0016411869555916679,weather,mae,1.8919655084609983
807,0.01,swing,psnr,23.189775943756104,informer,-0.0016411869555916679,weather,rmse,2.277822971343994
807,0.01,swing,psnr,23.189775943756104,informer,-0.0016411869555916679,weather,nrmse,0.0213079806417226
807,0.01,swing,psnr,23.189775943756104,informer,-0.0016411869555916679,weather,rse,0.1399514228105545
807,0.01,swing,psnr,23.189775943756104,informer,-0.0016411869555916679,weather,corr,0.9904115796089172
808,0.01,swing,psnr,22.774341106414795,nbeats,0.005987489231595778,weather,mae,1.8919655084609983
808,0.01,swing,psnr,22.774341106414795,nbeats,0.005987489231595778,weather,rmse,2.277822971343994
808,0.01,swing,psnr,22.774341106414795,nbeats,0.005987489231595778,weather,nrmse,0.0213079806417226
808,0.01,swing,psnr,22.774341106414795,nbeats,0.005987489231595778,weather,rse,0.1399514228105545
808,0.01,swing,psnr,22.774341106414795,nbeats,0.005987489231595778,weather,corr,0.9904115796089172
809,0.01,swing,psnr,21.27760052680969,transformer,0.001088187565147241,weather,mae,1.8919655084609983
809,0.01,swing,psnr,21.27760052680969,transformer,0.001088187565147241,weather,rmse,2.277822971343994
809,0.01,swing,psnr,21.27760052680969,transformer,0.001088187565147241,weather,nrmse,0.0213079806417226
809,0.01,swing,psnr,21.27760052680969,transformer,0.001088187565147241,weather,rse,0.1399514228105545
809,0.01,swing,psnr,21.27760052680969,transformer,0.001088187565147241,weather,corr,0.9904115796089172
810,0.013,swing,psnr,23.025531768798828,dlinear,-0.005183374599590292,weather,mae,2.374535322189331
810,0.013,swing,psnr,23.025531768798828,dlinear,-0.005183374599590292,weather,rmse,2.870192527770996
810,0.013,swing,psnr,23.025531768798828,dlinear,-0.005183374599590292,weather,nrmse,0.0268493238836526
810,0.013,swing,psnr,23.025531768798828,dlinear,-0.005183374599590292,weather,rse,0.1763471215963363
810,0.013,swing,psnr,23.025531768798828,dlinear,-0.005183374599590292,weather,corr,0.9847654104232788
811,0.013,swing,psnr,22.958637475967407,gru,-0.008681817495011838,weather,mae,2.374535322189331
811,0.013,swing,psnr,22.958637475967407,gru,-0.008681817495011838,weather,rmse,2.870192527770996
811,0.013,swing,psnr,22.958637475967407,gru,-0.008681817495011838,weather,nrmse,0.0268493238836526
811,0.013,swing,psnr,22.958637475967407,gru,-0.008681817495011838,weather,rse,0.1763471215963363
811,0.013,swing,psnr,22.958637475967407,gru,-0.008681817495011838,weather,corr,0.9847654104232788
812,0.013,swing,psnr,23.035731315612797,informer,-0.008339365626959373,weather,mae,2.374535322189331
812,0.013,swing,psnr,23.035731315612797,informer,-0.008339365626959373,weather,rmse,2.870192527770996
812,0.013,swing,psnr,23.035731315612797,informer,-0.008339365626959373,weather,nrmse,0.0268493238836526
812,0.013,swing,psnr,23.035731315612797,informer,-0.008339365626959373,weather,rse,0.1763471215963363
812,0.013,swing,psnr,23.035731315612797,informer,-0.008339365626959373,weather,corr,0.9847654104232788
813,0.013,swing,psnr,22.595765590667725,nbeats,-0.0018682435629956092,weather,mae,2.374535322189331
813,0.013,swing,psnr,22.595765590667725,nbeats,-0.0018682435629956092,weather,rmse,2.870192527770996
813,0.013,swing,psnr,22.595765590667725,nbeats,-0.0018682435629956092,weather,nrmse,0.0268493238836526
813,0.013,swing,psnr,22.595765590667725,nbeats,-0.0018682435629956092,weather,rse,0.1763471215963363
813,0.013,swing,psnr,22.595765590667725,nbeats,-0.0018682435629956092,weather,corr,0.9847654104232788
814,0.013,swing,psnr,21.127381324768063,transformer,-0.006014241887290601,weather,mae,2.374535322189331
814,0.013,swing,psnr,21.127381324768063,transformer,-0.006014241887290601,weather,rmse,2.870192527770996
814,0.013,swing,psnr,21.127381324768063,transformer,-0.006014241887290601,weather,nrmse,0.0268493238836526
814,0.013,swing,psnr,21.127381324768063,transformer,-0.006014241887290601,weather,rse,0.1763471215963363
814,0.013,swing,psnr,21.127381324768063,transformer,-0.006014241887290601,weather,corr,0.9847654104232788
815,0.015,swing,psnr,22.95272946357727,dlinear,-0.008371651922222462,weather,mae,2.7577767372131348
815,0.015,swing,psnr,22.95272946357727,dlinear,-0.008371651922222462,weather,rmse,3.3052685260772705
815,0.015,swing,psnr,22.95272946357727,dlinear,-0.008371651922222462,weather,nrmse,0.0309192575514316
815,0.015,swing,psnr,22.95272946357727,dlinear,-0.008371651922222462,weather,rse,0.2030785679817199
815,0.015,swing,psnr,22.95272946357727,dlinear,-0.008371651922222462,weather,corr,0.9800530672073364
816,0.015,swing,psnr,22.87919282913208,gru,-0.012184317402179543,weather,mae,2.7577767372131348
816,0.015,swing,psnr,22.87919282913208,gru,-0.012184317402179543,weather,rmse,3.3052685260772705
816,0.015,swing,psnr,22.87919282913208,gru,-0.012184317402179543,weather,nrmse,0.0309192575514316
816,0.015,swing,psnr,22.87919282913208,gru,-0.012184317402179543,weather,rse,0.2030785679817199
816,0.015,swing,psnr,22.87919282913208,gru,-0.012184317402179543,weather,corr,0.9800530672073364
817,0.015,swing,psnr,22.925021648406982,informer,-0.013208844806135614,weather,mae,2.7577767372131348
817,0.015,swing,psnr,22.925021648406982,informer,-0.013208844806135614,weather,rmse,3.3052685260772705
817,0.015,swing,psnr,22.925021648406982,informer,-0.013208844806135614,weather,nrmse,0.0309192575514316
817,0.015,swing,psnr,22.925021648406982,informer,-0.013208844806135614,weather,rse,0.2030785679817199
817,0.015,swing,psnr,22.925021648406982,informer,-0.013208844806135614,weather,corr,0.9800530672073364
818,0.015,swing,psnr,22.609537839889526,nbeats,-0.0012579710649255743,weather,mae,2.7577767372131348
