error,compression,data,eb,metrics,forecasting error,model,compression ratio
0.6669836640357971,pmc,ettm1,0.5,nrmse,0.07105987891554832,informer,24.58
0.6669836640357971,pmc,ettm1,0.5,data_corr,0.9552452564239502,informer,24.58
0.6669836640357971,pmc,ettm1,0.5,mae,0.10945587232708932,informer,24.58
0.7136856317520142,pmc,solar,0.65,mae,0.1621958315372467,informer,10.52
0.7136856317520142,pmc,solar,0.65,data_corr,0.9801369309425354,informer,10.52
0.7136856317520142,pmc,solar,0.65,rse,0.3704699724912643,informer,10.52
0.7136856317520142,pmc,solar,0.65,nrmse,0.08594708889722824,informer,10.52
0.7136856317520142,pmc,solar,0.65,corr,0.9289655983448027,informer,10.52
0.7136856317520142,pmc,solar,0.65,rmse,0.3181085586547852,informer,10.52
0.7145553827285767,swing,ettm2,0.1,data_corr,0.9912720322608948,informer,5.74
0.7145553827285767,swing,ettm2,0.1,corr,0.9565879404544829,informer,5.74
0.7145553827285767,swing,ettm2,0.1,nrmse,0.05442994646728039,informer,5.74
0.7145553827285767,swing,ettm2,0.1,rse,0.2968054860830307,informer,5.74
0.7145553827285767,swing,ettm2,0.1,rmse,0.18279150128364566,informer,5.74
0.7145553827285767,swing,ettm2,0.1,mae,0.13478144258260727,informer,5.74
0.7520884871482849,pmc,ettm1,0.65,corr,0.9200080335140228,informer,30.52
0.7520884871482849,pmc,ettm1,0.65,nrmse,0.07254964485764502,informer,30.52
0.7520884871482849,pmc,ettm1,0.65,rse,0.4269833415746689,informer,30.52
0.7520884871482849,pmc,ettm1,0.65,rmse,0.14632461965084076,informer,30.52
0.7520884871482849,pmc,ettm1,0.65,data_corr,0.9461191296577454,informer,30.52
0.7520884871482849,pmc,ettm1,0.65,mae,0.1131676435470581,informer,30.52
0.7692326903343201,swing,solar,0.3,nrmse,0.08852139487862587,informer,3.66
0.7692326903343201,swing,solar,0.3,rmse,0.32763659954071045,informer,3.66
0.7692326903343201,swing,solar,0.3,data_corr,0.9797423481941224,informer,3.66
0.7692326903343201,swing,solar,0.3,rse,0.3815663754940033,informer,3.66
0.7692326903343201,swing,solar,0.3,corr,0.9253193736076356,informer,3.66
0.7692326903343201,swing,solar,0.3,mae,0.17067719995975494,informer,3.66
0.8000022172927856,pmc,solar,0.8,mae,0.16570059955120087,informer,11.31
0.8000022172927856,pmc,solar,0.8,data_corr,0.9750655889511108,informer,11.31
0.8000022172927856,pmc,solar,0.8,nrmse,0.08720891177654266,informer,11.31
0.8000022172927856,pmc,solar,0.8,rse,0.3759090006351471,informer,11.31
0.8000022172927856,pmc,solar,0.8,rmse,0.3227788358926773,informer,11.31
0.8000022172927856,pmc,solar,0.8,corr,0.9268791377544404,informer,11.31
0.8164338469505309,pmc,ettm1,0.8,mae,0.11884811520576476,informer,34.07
0.8164338469505309,pmc,ettm1,0.8,data_corr,0.9375617504119872,informer,34.07
0.8164338469505309,pmc,ettm1,0.8,nrmse,0.07642816379666327,informer,34.07
0.8164338469505309,pmc,ettm1,0.8,rmse,0.154147170484066,informer,34.07
0.8164338469505309,pmc,ettm1,0.8,rse,0.4498099684715271,informer,34.07
0.8164338469505309,pmc,ettm1,0.8,corr,0.908427357673645,informer,34.07
0.8199973106384277,pmc,ettm2,0.15,nrmse,0.06214893609285355,informer,10.43
0.8199973106384277,pmc,ettm2,0.15,mae,0.1523541361093521,informer,10.43
0.8199973106384277,pmc,ettm2,0.15,rmse,0.2087141051888466,informer,10.43
0.8199973106384277,pmc,ettm2,0.15,data_corr,0.9881771802902222,informer,10.43
0.8199973106384277,pmc,ettm2,0.15,rse,0.3388970196247101,informer,10.43
0.8199973106384277,pmc,ettm2,0.15,corr,0.9435247480869292,informer,10.43
0.8392094373703003,sz,solar,0.5,mae,0.21567539870738986,informer,12.92
0.8392094373703003,sz,solar,0.5,nrmse,0.1007763147354126,informer,12.92
0.8392094373703003,sz,solar,0.5,data_corr,0.9882217645645142,informer,12.92
0.8392094373703003,sz,solar,0.5,rse,0.43439051508903503,informer,12.92
0.8392094373703003,sz,solar,0.5,rmse,0.3729946911334992,informer,12.92
0.8392094373703003,sz,solar,0.5,corr,0.9201969206333159,informer,12.92
0.8799838423728943,swing,ettm1,0.4,corr,0.9100960791110992,informer,10.99
0.8799838423728943,swing,ettm1,0.4,mae,0.12044869363307953,informer,10.99
0.8799838423728943,swing,ettm1,0.4,nrmse,0.07639636471867561,informer,10.99
0.8799838423728943,swing,ettm1,0.4,rse,0.4496227949857712,informer,10.99
0.8799838423728943,swing,ettm1,0.4,rmse,0.1540830284357071,informer,10.99
0.8799838423728943,swing,ettm1,0.4,data_corr,0.9432805180549622,informer,10.99
0.957632839679718,sz,ettm1,0.4,rmse,0.17707712203264234,informer,17.0
0.957632839679718,sz,ettm1,0.4,rse,0.5167208015918732,informer,17.0
0.957632839679718,sz,ettm1,0.4,nrmse,0.0877971351146698,informer,17.0
0.957632839679718,sz,ettm1,0.4,mae,0.138692207634449,informer,17.0
0.957632839679718,sz,ettm1,0.4,corr,0.8918406963348389,informer,17.0
0.957632839679718,sz,ettm1,0.4,data_corr,0.9488222002983092,informer,17.0
0.9598940014839172,sz,solar,0.65,data_corr,0.9870558977127076,informer,14.08
0.9598940014839172,sz,solar,0.65,rmse,0.3856604993343353,informer,14.08
0.9598940014839172,sz,solar,0.65,corr,0.9189453721046448,informer,14.08
0.9598940014839172,sz,solar,0.65,rse,0.4491411745548248,informer,14.08
0.9598940014839172,sz,solar,0.65,mae,0.22292382270097733,informer,14.08
0.9598940014839172,sz,solar,0.65,nrmse,0.1041983850300312,informer,14.08
0.9755663275718688,swing,solar,0.4,nrmse,0.09478381648659706,informer,4.37
0.9755663275718688,swing,solar,0.4,rse,0.4085601717233658,informer,4.37
0.9755663275718688,swing,solar,0.4,rmse,0.3508151769638061,informer,4.37
0.9755663275718688,swing,solar,0.4,mae,0.18272587656974792,informer,4.37
0.9755663275718688,swing,solar,0.4,data_corr,0.9656447768211364,informer,4.37
0.9755663275718688,swing,solar,0.4,corr,0.9129950106143953,informer,4.37
0.9787404537200928,sz,ettm2,0.15,mae,0.14551130682229996,informer,16.89
0.9787404537200928,sz,ettm2,0.15,nrmse,0.05677095800638199,informer,16.89
0.9787404537200928,sz,ettm2,0.15,rse,0.3095709979534149,informer,16.89
0.9787404537200928,sz,ettm2,0.15,data_corr,0.9857264757156372,informer,16.89
0.9787404537200928,sz,ettm2,0.15,rmse,0.19065330177545547,informer,16.89
0.9787404537200928,sz,ettm2,0.15,corr,0.953127771615982,informer,16.89
1.066137194633484,pmc,ettm2,0.2,data_corr,0.9794628620147704,informer,13.12
1.066137194633484,pmc,ettm2,0.2,corr,0.9286735653877258,informer,13.12
1.066137194633484,pmc,ettm2,0.2,rmse,0.2340352088212967,informer,13.12
1.066137194633484,pmc,ettm2,0.2,nrmse,0.0696888193488121,informer,13.12
1.066137194633484,pmc,ettm2,0.2,rse,0.3800118416547775,informer,13.12
1.066137194633484,pmc,ettm2,0.2,mae,0.17120052129030228,informer,13.12
1.09906005859375,swing,ettm2,0.15,corr,0.9426403045654296,informer,6.98
1.09906005859375,swing,ettm2,0.15,rmse,0.20749740302562714,informer,6.98
1.09906005859375,swing,ettm2,0.15,nrmse,0.061786636710166924,informer,6.98
1.09906005859375,swing,ettm2,0.15,data_corr,0.9793646335601808,informer,6.98
1.09906005859375,swing,ettm2,0.15,mae,0.15749111026525495,informer,6.98
1.09906005859375,swing,ettm2,0.15,rse,0.33692140877246857,informer,6.98
1.1238726377487185,sz,solar,0.8,corr,0.916259467601776,informer,14.77
1.1238726377487185,sz,solar,0.8,data_corr,0.9836475849151612,informer,14.77
1.1238726377487185,sz,solar,0.8,rmse,0.4055578410625458,informer,14.77
1.1238726377487185,sz,solar,0.8,rse,0.4723136276006698,informer,14.77
1.1238726377487185,sz,solar,0.8,mae,0.23423831909894946,informer,14.77
1.1238726377487185,sz,solar,0.8,nrmse,0.10957428067922592,informer,14.77
1.1346702575683594,swing,solar,0.5,corr,0.8976541459560394,informer,5.18
1.1346702575683594,swing,solar,0.5,mae,0.19921746850013733,informer,5.18
1.1346702575683594,swing,solar,0.5,data_corr,0.9536796808242798,informer,5.18
1.1346702575683594,swing,solar,0.5,nrmse,0.10262931510806084,informer,5.18
1.1346702575683594,swing,solar,0.5,rse,0.4423777461051941,informer,5.18
1.1346702575683594,swing,solar,0.5,rmse,0.3798530399799347,informer,5.18
1.162666916847229,sz,ettm1,0.5,corr,0.8695903122425079,informer,18.39
1.162666916847229,sz,ettm1,0.5,rse,0.5538307428359985,informer,18.39
1.162666916847229,sz,ettm1,0.5,nrmse,0.09410255402326584,informer,18.39
1.162666916847229,sz,ettm1,0.5,mae,0.14684519916772842,informer,18.39
1.162666916847229,sz,ettm1,0.5,data_corr,0.9224156141281128,informer,18.39
1.162666916847229,sz,ettm1,0.5,rmse,0.18979445844888687,informer,18.39
1.1999337673187256,swing,ettm1,0.5,rmse,0.1838499829173088,informer,13.45
1.1999337673187256,swing,ettm1,0.5,corr,0.8702764511108398,informer,13.45
1.1999337673187256,swing,ettm1,0.5,rse,0.5364843904972076,informer,13.45
1.1999337673187256,swing,ettm1,0.5,mae,0.1425274759531021,informer,13.45
1.1999337673187256,swing,ettm1,0.5,nrmse,0.09115520492196083,informer,13.45
1.1999337673187256,swing,ettm1,0.5,data_corr,0.9025612473487854,informer,13.45
1.206373929977417,pmc,belhle02,0.01,nrmse,0.03264504112303257,informer,3.15
1.206373929977417,pmc,belhle02,0.01,mae,0.0885019488632679,informer,3.15
1.206373929977417,pmc,belhle02,0.01,corr,0.9848832190036774,informer,3.15
1.206373929977417,pmc,belhle02,0.01,rse,0.17414666712284088,informer,3.15
1.206373929977417,pmc,belhle02,0.01,rmse,0.14781132340431213,informer,3.15
1.206373929977417,pmc,belhle02,0.01,data_corr,0.9999750256538392,informer,3.15
1.3118575811386108,sz,ettm2,0.2,nrmse,0.06344747915863991,informer,18.54
1.3118575811386108,sz,ettm2,0.2,rse,0.3459779471158981,informer,18.54
1.3118575811386108,sz,ettm2,0.2,rmse,0.21307498961687088,informer,18.54
1.3118575811386108,sz,ettm2,0.2,corr,0.9402170181274414,informer,18.54
1.3118575811386108,sz,ettm2,0.2,data_corr,0.9739961028099059,informer,18.54
1.3118575811386108,sz,ettm2,0.2,mae,0.16496025770902634,informer,18.54
1.3178571462631226,swing,belhle02,0.01,data_corr,0.9999687075614928,informer,1.48
1.3178571462631226,swing,belhle02,0.01,rmse,0.1466381549835205,informer,1.48
1.3178571462631226,swing,belhle02,0.01,corr,0.985106348991394,informer,1.48
1.3178571462631226,swing,belhle02,0.01,mae,0.08761635422706604,informer,1.48
1.3178571462631226,swing,belhle02,0.01,nrmse,0.03238593973219395,informer,1.48
1.3178571462631226,swing,belhle02,0.01,rse,0.17276447266340256,informer,1.48
1.3318312168121338,pmc,ettm2,0.25,rmse,0.2560958713293076,informer,16.27
1.3318312168121338,pmc,ettm2,0.25,mae,0.18880214542150495,informer,16.27
1.3318312168121338,pmc,ettm2,0.25,data_corr,0.96847003698349,informer,16.27
1.3318312168121338,pmc,ettm2,0.25,nrmse,0.07625783607363701,informer,16.27
1.3318312168121338,pmc,ettm2,0.25,corr,0.9136962592601776,informer,16.27
1.3318312168121338,pmc,ettm2,0.25,rse,0.4158325791358948,informer,16.27
1.473058581352234,swing,ettm2,0.2,rse,0.3878611475229263,informer,8.59
1.473058581352234,swing,ettm2,0.2,corr,0.9231545031070708,informer,8.59
1.473058581352234,swing,ettm2,0.2,rmse,0.2388693019747734,informer,8.59
1.473058581352234,swing,ettm2,0.2,mae,0.17981000989675522,informer,8.59
1.473058581352234,swing,ettm2,0.2,nrmse,0.07112827152013779,informer,8.59
1.473058581352234,swing,ettm2,0.2,data_corr,0.9624103307724,informer,8.59
1.5437424182891846,pmc,weather,0.01,data_corr,0.9931635856628418,informer,11.86
1.5437424182891846,pmc,weather,0.01,nrmse,0.07288877293467523,informer,11.86
1.5437424182891846,pmc,weather,0.01,rmse,0.4747922122478485,informer,11.86
1.5437424182891846,pmc,weather,0.01,rse,0.5319966971874237,informer,11.86
1.5437424182891846,pmc,weather,0.01,mae,0.3184020966291428,informer,11.86
1.5437424182891846,pmc,weather,0.01,corr,0.8718095123767853,informer,11.86
1.5571829080581665,swing,solar,0.65,nrmse,0.12533361092209816,informer,6.24
1.5571829080581665,swing,solar,0.65,data_corr,0.9149163365364076,informer,6.24
1.5571829080581665,swing,solar,0.65,corr,0.8449232578277588,informer,6.24
1.5571829080581665,swing,solar,0.65,mae,0.2550439089536667,informer,6.24
1.5571829080581665,swing,solar,0.65,rmse,0.4638864994049072,informer,6.24
1.5571829080581665,swing,solar,0.65,rse,0.5402433574199677,informer,6.24
1.5938100814819336,pmc,ettm2,0.3,corr,0.8964093625545502,informer,19.29
1.5938100814819336,pmc,ettm2,0.3,mae,0.20499709993600845,informer,19.29
1.5938100814819336,pmc,ettm2,0.3,data_corr,0.9523281455039978,informer,19.29
1.5938100814819336,pmc,ettm2,0.3,rmse,0.2760498523712158,informer,19.29
1.5938100814819336,pmc,ettm2,0.3,rse,0.4482326209545136,informer,19.29
1.5938100814819336,pmc,ettm2,0.3,nrmse,0.08219954743981361,informer,19.29
1.656604290008545,sz,ettm2,0.25,nrmse,0.06885559484362602,informer,20.63
1.656604290008545,sz,ettm2,0.25,data_corr,0.9618213176727296,informer,20.63
1.656604290008545,sz,ettm2,0.25,rmse,0.2312370091676712,informer,20.63
1.656604290008545,sz,ettm2,0.25,rse,0.3754682987928391,informer,20.63
1.656604290008545,sz,ettm2,0.25,corr,0.9288924038410188,informer,20.63
1.656604290008545,sz,ettm2,0.25,mae,0.17621374875307086,informer,20.63
1.7156575918197632,sz,belhle02,0.01,nrmse,0.032045843079686165,informer,4.42
1.7156575918197632,sz,belhle02,0.01,mae,0.08927642554044724,informer,4.42
1.7156575918197632,sz,belhle02,0.01,data_corr,0.9999622702598572,informer,4.42
1.7156575918197632,sz,belhle02,0.01,rse,0.1709502339363098,informer,4.42
1.7156575918197632,sz,belhle02,0.01,rmse,0.1450982615351677,informer,4.42
1.7156575918197632,sz,belhle02,0.01,corr,0.985410898923874,informer,4.42
1.715983271598816,swing,ettm1,0.65,rmse,0.2313272282481193,informer,18.44
1.715983271598816,swing,ettm1,0.65,rse,0.6750256419181824,informer,18.44
1.715983271598816,swing,ettm1,0.65,mae,0.17715149372816086,informer,18.44
1.715983271598816,swing,ettm1,0.65,corr,0.8355447351932526,informer,18.44
1.715983271598816,swing,ettm1,0.65,nrmse,0.11469503864645958,informer,18.44
1.715983271598816,swing,ettm1,0.65,data_corr,0.8644999265670776,informer,18.44
1.8555325269699097,swing,ettm2,0.25,corr,0.8994326889514923,informer,10.32
1.8555325269699097,swing,ettm2,0.25,data_corr,0.9421211481094359,informer,10.32
1.8555325269699097,swing,ettm2,0.25,rmse,0.26996682584285736,informer,10.32
1.8555325269699097,swing,ettm2,0.25,rse,0.4383553862571716,informer,10.32
1.8555325269699097,swing,ettm2,0.25,nrmse,0.08038819953799248,informer,10.32
1.8555325269699097,swing,ettm2,0.25,mae,0.20831741392612454,informer,10.32
1.8919655084609983,swing,weather,0.01,rse,0.5170268714427948,informer,5.21
1.8919655084609983,swing,weather,0.01,rmse,0.4614320695400238,informer,5.21
1.8919655084609983,swing,weather,0.01,mae,0.30523425340652466,informer,5.21
1.8919655084609983,swing,weather,0.01,corr,0.8621479272842407,informer,5.21
1.8919655084609983,swing,weather,0.01,data_corr,0.9904151558876038,informer,5.21
1.8919655084609983,swing,weather,0.01,nrmse,0.07083775848150252,informer,5.21
1.9095975160598757,sz,ettm2,0.3,nrmse,0.07373524457216263,informer,23.73
1.9095975160598757,sz,ettm2,0.3,rse,0.40207695960998535,informer,23.73
1.9095975160598757,sz,ettm2,0.3,data_corr,0.9541202187538148,informer,23.73
1.9095975160598757,sz,ettm2,0.3,rmse,0.2476242855191231,informer,23.73
1.9095975160598757,sz,ettm2,0.3,mae,0.19248530268669128,informer,23.73
1.9095975160598757,sz,ettm2,0.3,corr,0.9191547930240632,informer,23.73
1.9105831384658811,sz,ettm1,0.65,rse,0.7024568319320679,informer,20.98
1.9105831384658811,sz,ettm1,0.65,data_corr,0.8905190825462341,informer,20.98
1.9105831384658811,sz,ettm1,0.65,corr,0.8194435536861421,informer,20.98
1.9105831384658811,sz,ettm1,0.65,mae,0.18430276960134506,informer,20.98
1.9105831384658811,sz,ettm1,0.65,nrmse,0.11935592442750932,informer,20.98
1.9105831384658811,sz,ettm1,0.65,rmse,0.2407277226448059,informer,20.98
2.0705900192260738,pmc,ettm2,0.4,mae,0.23206207901239395,informer,24.65
2.0705900192260738,pmc,ettm2,0.4,corr,0.8726074993610382,informer,24.65
2.0705900192260738,pmc,ettm2,0.4,rse,0.494222953915596,informer,24.65
2.0705900192260738,pmc,ettm2,0.4,nrmse,0.09063352644443512,informer,24.65
2.0705900192260738,pmc,ettm2,0.4,data_corr,0.9203317761421204,informer,24.65
2.0705900192260738,pmc,ettm2,0.4,rmse,0.3043735921382904,informer,24.65
2.085207462310791,sz,weather,0.01,nrmse,0.10743746533989906,informer,15.07
2.085207462310791,sz,weather,0.01,corr,0.783398300409317,informer,15.07
2.085207462310791,sz,weather,0.01,data_corr,0.9893618822097778,informer,15.07
2.085207462310791,sz,weather,0.01,mae,0.4927225857973099,informer,15.07
2.085207462310791,sz,weather,0.01,rse,0.7841589152812958,informer,15.07
2.085207462310791,sz,weather,0.01,rmse,0.6998399198055267,informer,15.07
2.092214822769165,swing,ettm2,0.3,rse,0.4819736331701279,informer,12.34
2.092214822769165,swing,ettm2,0.3,rmse,0.2968297153711319,informer,12.34
2.092214822769165,swing,ettm2,0.3,nrmse,0.08838718011975287,informer,12.34
2.092214822769165,swing,ettm2,0.3,data_corr,0.9247986674308776,informer,12.34
2.092214822769165,swing,ettm2,0.3,corr,0.8764805197715759,informer,12.34
2.092214822769165,swing,ettm2,0.3,mae,0.22950828075408936,informer,12.34
2.388835191726685,pmc,ettm2,0.5,data_corr,0.8936833739280701,informer,31.38
2.388835191726685,pmc,ettm2,0.5,corr,0.8502518534660339,informer,31.38
2.388835191726685,pmc,ettm2,0.5,mae,0.2531740814447403,informer,31.38
2.388835191726685,pmc,ettm2,0.5,nrmse,0.09773628413677216,informer,31.38
2.388835191726685,pmc,ettm2,0.5,rse,0.5329541862010956,informer,31.38
2.388835191726685,pmc,ettm2,0.5,rmse,0.3282267153263092,informer,31.38
2.480262041091919,swing,solar,0.8,mae,0.35924752056598663,informer,7.37
2.480262041091919,swing,solar,0.8,data_corr,0.8337738513946533,informer,7.37
2.480262041091919,swing,solar,0.8,corr,0.7159412205219269,informer,7.37
2.480262041091919,swing,solar,0.8,rse,0.7231889963150024,informer,7.37
2.480262041091919,swing,solar,0.8,rmse,0.6209750175476074,informer,7.37
2.480262041091919,swing,solar,0.8,nrmse,0.16777604073286054,informer,7.37
2.6400394439697266,sz,ettm2,0.4,corr,0.8972029089927673,informer,27.13
2.6400394439697266,sz,ettm2,0.4,nrmse,0.08776185661554338,informer,27.13
2.6400394439697266,sz,ettm2,0.4,rmse,0.2947297096252441,informer,27.13
2.6400394439697266,sz,ettm2,0.4,data_corr,0.9243223071098328,informer,27.13
2.6400394439697266,sz,ettm2,0.4,rse,0.4785638153553009,informer,27.13
2.6400394439697266,sz,ettm2,0.4,mae,0.22205764800310132,informer,27.13
2.685751676559448,pmc,ettm2,0.65,rmse,0.3486037403345108,informer,40.57
2.685751676559448,pmc,ettm2,0.65,rse,0.5660411417484283,informer,40.57
2.685751676559448,pmc,ettm2,0.65,corr,0.8291655182838441,informer,40.57
2.685751676559448,pmc,ettm2,0.65,nrmse,0.10380396619439124,informer,40.57
2.685751676559448,pmc,ettm2,0.65,data_corr,0.8710453510284424,informer,40.57
2.685751676559448,pmc,ettm2,0.65,mae,0.2743156999349594,informer,40.57
2.765209913253784,swing,ettm2,0.4,data_corr,0.8699657320976257,informer,16.54
2.765209913253784,swing,ettm2,0.4,nrmse,0.10546400025486946,informer,16.54
2.765209913253784,swing,ettm2,0.4,rse,0.5750932395458221,informer,16.54
2.765209913253784,swing,ettm2,0.4,corr,0.8255865573883057,informer,16.54
2.765209913253784,swing,ettm2,0.4,mae,0.2741210013628006,informer,16.54
2.765209913253784,swing,ettm2,0.4,rmse,0.35417862236499786,informer,16.54
2.9287142753601074,pmc,ettm2,0.8,data_corr,0.8533484935760498,informer,45.96
2.9287142753601074,pmc,ettm2,0.8,nrmse,0.109547957777977,informer,45.96
2.9287142753601074,pmc,ettm2,0.8,rse,0.5973629951477051,informer,45.96
2.9287142753601074,pmc,ettm2,0.8,rmse,0.3678937256336212,informer,45.96
2.9287142753601074,pmc,ettm2,0.8,corr,0.8123843967914581,informer,45.96
2.9287142753601074,pmc,ettm2,0.8,mae,0.2958962023258209,informer,45.96
3.0320711135864262,swing,ettm1,0.8,rmse,0.3829759210348129,informer,24.55
3.0320711135864262,swing,ettm1,0.8,corr,0.7769732475280762,informer,24.55
3.0320711135864262,swing,ettm1,0.8,data_corr,0.8105186223983765,informer,24.55
3.0320711135864262,swing,ettm1,0.8,rse,1.1175448894500732,informer,24.55
3.0320711135864262,swing,ettm1,0.8,mae,0.3044004440307617,informer,24.55
3.0320711135864262,swing,ettm1,0.8,nrmse,0.18988443166017527,informer,24.55
3.265828847885132,sz,ettm1,0.8,nrmse,0.1776569038629532,informer,24.83
3.265828847885132,sz,ettm1,0.8,rse,1.0455811023712158,informer,24.83
3.265828847885132,sz,ettm1,0.8,mae,0.2756408303976059,informer,24.83
3.265828847885132,sz,ettm1,0.8,corr,0.6473865807056427,informer,24.83
3.265828847885132,sz,ettm1,0.8,data_corr,0.8377549052238464,informer,24.83
3.265828847885132,sz,ettm1,0.8,rmse,0.3583143651485443,informer,24.83
3.4886507987976074,sz,ettm2,0.5,rmse,0.3518981635570526,informer,29.57
3.4886507987976074,sz,ettm2,0.5,corr,0.8710637390613556,informer,29.57
3.4886507987976074,sz,ettm2,0.5,mae,0.26495590806007385,informer,29.57
3.4886507987976074,sz,ettm2,0.5,data_corr,0.8918285369873047,informer,29.57
3.4886507987976074,sz,ettm2,0.5,nrmse,0.10478494688868524,informer,29.57
3.4886507987976074,sz,ettm2,0.5,rse,0.5713903903961182,informer,29.57
3.49306321144104,swing,ettm2,0.5,corr,0.7726737558841705,informer,23.53
3.49306321144104,swing,ettm2,0.5,nrmse,0.12422140315175055,informer,23.53
3.49306321144104,swing,ettm2,0.5,data_corr,0.8114516735076904,informer,23.53
3.49306321144104,swing,ettm2,0.5,rmse,0.4171714037656784,informer,23.53
3.49306321144104,swing,ettm2,0.5,mae,0.3225683122873306,informer,23.53
3.49306321144104,swing,ettm2,0.5,rse,0.6773770153522491,informer,23.53
4.0670437812805185,pmc,belhle02,0.03,rse,0.17456842958927155,informer,5.58
4.0670437812805185,pmc,belhle02,0.03,rmse,0.14816930890083313,informer,5.58
4.0670437812805185,pmc,belhle02,0.03,mae,0.08889856562018393,informer,5.58
4.0670437812805185,pmc,belhle02,0.03,data_corr,0.9997534155845642,informer,5.58
4.0670437812805185,pmc,belhle02,0.03,corr,0.9848091006278992,informer,5.58
4.0670437812805185,pmc,belhle02,0.03,nrmse,0.032724102959036834,informer,5.58
4.08013391494751,pmc,weather,0.03,mae,0.3740844875574112,informer,45.44
4.08013391494751,pmc,weather,0.03,rmse,0.5256457626819611,informer,45.44
4.08013391494751,pmc,weather,0.03,data_corr,0.950448215007782,informer,45.44
4.08013391494751,pmc,weather,0.03,nrmse,0.08069567009806633,informer,45.44
4.08013391494751,pmc,weather,0.03,rse,0.5889772474765778,informer,45.44
4.08013391494751,pmc,weather,0.03,corr,0.8208487927913666,informer,45.44
4.734592914581299,swing,belhle02,0.03,data_corr,0.9996664524078368,informer,2.76
4.734592914581299,swing,belhle02,0.03,rse,0.1715521141886711,informer,2.76
4.734592914581299,swing,belhle02,0.03,mae,0.08749397471547128,informer,2.76
4.734592914581299,swing,belhle02,0.03,rmse,0.14560913294553754,informer,2.76
4.734592914581299,swing,belhle02,0.03,corr,0.9853297472000122,informer,2.76
4.734592914581299,swing,belhle02,0.03,nrmse,0.03215867467224598,informer,2.76
5.113273620605469,sz,belhle02,0.03,data_corr,0.9996646046638488,informer,6.86
5.113273620605469,sz,belhle02,0.03,corr,0.9849340915679932,informer,6.86
5.113273620605469,sz,belhle02,0.03,rmse,0.14747072756290436,informer,6.86
5.113273620605469,sz,belhle02,0.03,mae,0.09183691069483756,informer,6.86
5.113273620605469,sz,belhle02,0.03,rse,0.17374539375305176,informer,6.86
5.113273620605469,sz,belhle02,0.03,nrmse,0.032569818198680885,informer,6.86
5.148329734802246,swing,ettm2,0.65,nrmse,0.1671701818704605,informer,33.8
5.148329734802246,swing,ettm2,0.65,data_corr,0.6777495741844177,informer,33.8
5.148329734802246,swing,ettm2,0.65,rmse,0.5614058077335358,informer,33.8
5.148329734802246,swing,ettm2,0.65,mae,0.4343145340681076,informer,33.8
5.148329734802246,swing,ettm2,0.65,rse,0.9115759134292604,informer,33.8
5.148329734802246,swing,ettm2,0.65,corr,0.6508652269840239,informer,33.8
5.373290538787842,swing,weather,0.03,mae,0.4068074077367783,informer,24.24
5.373290538787842,swing,weather,0.03,corr,0.816220611333847,informer,24.24
5.373290538787842,swing,weather,0.03,rse,0.6159240007400513,informer,24.24
5.373290538787842,swing,weather,0.03,nrmse,0.0843876376748085,informer,24.24
5.373290538787842,swing,weather,0.03,data_corr,0.9224466681480408,informer,24.24
5.373290538787842,swing,weather,0.03,rmse,0.5496949851512909,informer,24.24
5.6845030784606925,sz,ettm2,0.65,nrmse,0.154320627450943,informer,34.04
5.6845030784606925,sz,ettm2,0.65,rse,0.8415075838565826,informer,34.04
5.6845030784606925,sz,ettm2,0.65,data_corr,0.84490966796875,informer,34.04
5.6845030784606925,sz,ettm2,0.65,corr,0.8259438574314117,informer,34.04
5.6845030784606925,sz,ettm2,0.65,mae,0.3957967013120651,informer,34.04
5.6845030784606925,sz,ettm2,0.65,rmse,0.5182532966136932,informer,34.04
6.102978706359862,pmc,weather,0.05,nrmse,0.08755559846758842,informer,102.05
6.102978706359862,pmc,weather,0.05,rse,0.6390461325645447,informer,102.05
6.102978706359862,pmc,weather,0.05,mae,0.4205384701490402,informer,102.05
6.102978706359862,pmc,weather,0.05,rmse,0.5703308582305908,informer,102.05
6.102978706359862,pmc,weather,0.05,corr,0.7963522672653198,informer,102.05
6.102978706359862,pmc,weather,0.05,data_corr,0.880196213722229,informer,102.05
6.201304912567139,sz,weather,0.03,data_corr,0.906521201133728,informer,27.59
6.201304912567139,sz,weather,0.03,corr,0.7116872668266296,informer,27.59
6.201304912567139,sz,weather,0.03,nrmse,0.11055098846554756,informer,27.59
6.201304912567139,sz,weather,0.03,rse,0.8068836629390717,informer,27.59
6.201304912567139,sz,weather,0.03,mae,0.5399956405162811,informer,27.59
6.201304912567139,sz,weather,0.03,rmse,0.7201211750507355,informer,27.59
6.7540435791015625,pmc,belhle02,0.05,mae,0.0903266817331314,informer,7.78
6.7540435791015625,pmc,belhle02,0.05,rmse,0.14911194145679474,informer,7.78
6.7540435791015625,pmc,belhle02,0.05,rse,0.1756790205836296,informer,7.78
6.7540435791015625,pmc,belhle02,0.05,corr,0.9845700562000276,informer,7.78
6.7540435791015625,pmc,belhle02,0.05,data_corr,0.9993431568145752,informer,7.78
6.7540435791015625,pmc,belhle02,0.05,nrmse,0.03293228894472122,informer,7.78
7.2943153381347665,swing,ettm2,0.8,mae,0.5850232839584351,informer,52.76
7.2943153381347665,swing,ettm2,0.8,rse,1.216178297996521,informer,52.76
7.2943153381347665,swing,ettm2,0.8,corr,0.4291022717952728,informer,52.76
